GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est,X8est
SLEr108,7316.06885499456,8962.11134082069,166579.775205042,32983.1812706057,13714.407351105,144479.110215489,50358.2992239707,22462.0465379732
SLEr109,10042.2941614922,12117.7174477233,226066.286395586,45136.6119153418,18709.8370021096,196653.969473827,68945.5209629225,30752.7626409975
SLEr110,3880.54292303566,4753.6263570479,88356.1897249635,17494.7301885319,7274.30911938816,76633.6949235316,26710.7302491123,11914.1765143891
SLEr111,5897.28965644635,7224.12098049911,134275.552179802,26586.8702986643,11054.8211367296,116460.790505642,40592.4934573313,18106.0617848852
SLEr112,4762.89827052472,5834.5028527587,108446.563168531,21472.6706574015,8928.33683614885,94058.6150583478,32784.1988688602,14623.2142874273
SLEr113,6126.48363391166,7395.00885752668,137738.454003163,27493.1564411675,11409.6961061111,120163.230794554,42053.4137639277,18731.5563996387
SLEr114,19734.946932027,23562.4169806177,399288.209375293,80255.9970103491,31351.3459360919,328121.724033943,124176.248344694,54316.1113869848
SLVr101,31001.4751109527,44904.4093786511,591012.612728869,94930.1571275335,30800.0177927137,345184.562438217,137811.753951807,55667.0114712565
SLVr102,83470.4324096553,145413.304785425,1395152.56659677,212607.479448977,61814.0106755637,644950.283850227,281886.724797461,104945.197435922
SLVr103,18690.5238198099,26964.8982649111,358788.57951339,57621.9605640967,18806.6422395538,210087.616866825,83779.7444843603,33990.0342470538
SLVr104,28197.4479545039,40282.1677560413,549138.785003519,89864.4699181302,29500.1273856969,329791.436758985,133747.684755192,54255.8804679321
SOMr101,24219.5462761277,29049.2212183228,551180.584573452,112733.474275073,47281.2921169172,496089.789907191,178236.921093107,79315.1705398097
SOMr102,8515.55052588148,10430.4163839527,196956.818388402,39912.5313019885,16856.3203478723,176697.163273225,63029.5336465849,28037.6661320934
SOMr103,7889.43769162094,9663.51146749127,182475.406832766,36977.9297139821,15616.9455739063,163705.359470693,58395.2355077105,25976.1737418291
SOMr104,4584.96554388044,5615.97275283606,106046.018187375,21489.8121069776,9075.82519259434,95137.7603652102,33936.5304848015,15096.1153663245
SOMr105,10256.9307853725,12563.3755078618,237233.335387663,48074.4104317478,20303.3392355212,212830.699337261,75918.7045021274,33771.2048124449
SOMr106,9239.49742969918,11317.1550186119,213701.041609755,43305.6828512374,18289.3552278266,191719.018158148,68387.9700264566,30421.2796782654
SOMr107,4621.91527702774,5661.23125970897,106900.631386942,21662.9961396903,9148.96626982783,95904.4651144787,34210.0212522583,15217.7733000664
SOMr108,8772.08724458985,10744.6397316703,202890.275745391,41114.9233005372,17364.1283983791,182020.284818146,64928.3409749273,28882.3197863589
SOMr109,8732.96307085649,10696.717824393,201985.369743462,40931.5476275198,17286.6830701186,181208.460556981,64638.7556548441,28753.5024518253
SOMr110,16833.2742288784,20618.5212311082,389338.085083604,78897.8448936534,33321.0474229656,349289.431822753,124594.812885742,55423.9824312955
SOMr111,10059.0882056721,12321.0446710616,232657.419253866,47147.1188689581,19911.7147725175,208725.477660581,74454.3334675062,33119.8030998377
SOMr112,6204.59288736761,7599.80075409821,143506.502694931,29081.0332321433,12281.8372129583,128744.930715985,45924.5230204557,20428.7794820602
SOMr113,9015.57731978181,11042.8826769612,208521.976288204,42256.1654572581,17846.1109427242,187072.689291685,66730.5809875109,29684.0170358745
SOMr114,15731.0534471643,19268.4474260873,363844.736454154,73731.7171937283,31139.2288154444,326418.416632632,116436.507484832,51794.8925459581
SOMr115,23557.4638754209,28854.7588818551,544862.3808996,110414.237043808,46631.4134900185,488815.964164274,174365.234220761,77563.5474242615
SOMr116,28324.7439426152,33973.0457111161,644605.34256879,131841.726355964,55295.4410135956,580176.693298218,208447.965685405,92759.0414242952
SOMr117,10443.9011621426,12792.3893426396,241557.787509648,48950.7437930142,20673.4424433901,216710.323454456,77302.6027736163,34386.8095210938
SOMr118,11046.0951499564,13529.9968546519,255485.978239295,51773.2373376696,21865.4704560595,229205.812626117,81759.8608335997,36369.5485026501
SRBr101,122675.125343462,199011.475821985,749129.650839279,131171.881539693,27925.272939088,214957.074421207,97915.832711042,61905.6863842444
SRBr102,98905.0933603347,170860.071502682,908056.517178023,148645.137955675,36499.8345793772,313613.61231507,146136.479635253,65648.2534735841
SRBr103,100310.753316417,173446.441994801,932887.497617383,154232.945651092,38609.8198849506,329377.090219432,154648.353294941,68001.098020984
SRBr104,84267.2098429651,146018.676966454,789088.826350789,130170.049849112,32782.0894326074,280049.095570447,130884.947766575,57622.1042210505
SSDr101,20706.8889905797,24798.9720792358,468587.262337587,96155.6563370903,40326.7552656673,423274.871424235,152595.981834861,67683.6117307452
SSDr102,24639.5001760427,30180.1093831215,569888.881124511,115485.759734818,48773.2774195286,511268.152580915,182374.140187508,81126.1793935548
SSDr103,11966.0253292053,14656.7889257654,276763.11360402,56084.965858723,23686.4493524873,248294.308735519,88568.906239325,39398.4419549553
SSDr104,22875.0676949761,28018.9143549246,529079.187532088,107215.834447337,45280.6272329489,474656.28430017,169314.343748686,75316.7406888688
SSDr105,15707.6230620086,19239.7483217291,363302.813286668,73621.8985768226,31092.8489511176,325932.23754429,116263.082848922,51717.7474084424
SSDr106,6469.71929304797,7735.23550210628,147254.125177256,30112.340591722,12569.4405097347,132170.828044532,47591.6315036009,21148.6793779998
SSDr107,13372.4944679945,16379.5264873787,309293.44571766,62677.1108241709,26470.5200113098,277478.459108424,98979.1661088152,44029.2772742471
SSDr108,13510.8832851481,15973.3075899278,301511.17581289,62231.0387065362,25945.1252561506,271675.844746663,98784.8081349388,43724.8164677449
SSDr109,24495.4887850844,27664.1492899207,506327.108077223,106021.394043842,43543.0645302119,451606.620718619,169021.970161093,75071.204394006
SSDr110,18258.8563852829,22364.6696962766,422310.483641199,85579.5729003297,36142.9518245107,378870.176166176,135146.541540274,60117.7478459515
STPr101,2907.21841995523,4065.49173810178,56548.5752784833,9414.65044982818,3107.41578094973,34588.7085692821,14088.1996756524,5700.74008774732
STPr102,496.137991442467,602.040356387447,9511.72142052065,1822.66316137876,673.879836017312,7227.9587635533,2906.4926883435,1231.10578235656
STPr103,759.36244939039,892.343533549886,14216.7202099838,2793.5161795666,1046.61100462392,11086.0556639113,4506.58887321974,1902.80208575437
STPr104,161.22549192885,209.47727860453,3055.98197374398,531.627049824215,183.521811608147,2020.84392791026,828.352589517428,345.969876862585
SURr101,10095.9299739504,18683.7153548062,110734.311830059,18160.0929550875,4680.1219273454,40604.7819428543,18917.4487702526,7593.59724564455
SURr102,5879.31592857933,11166.0552677099,79970.4424357854,12723.3528668363,3333.21138200341,30618.9617505492,14582.7983652898,5275.86200324664
SURr103,2039.73625247772,3881.59315307645,29005.4880262627,4512.92922910416,1225.38910355821,11432.1804444291,5233.44067310466,1905.24311798691
SURr104,1590.73093272893,2904.62914152847,25745.9299192813,3882.93178711436,1090.51484112989,11066.1327760344,4894.26204025699,1788.86856192561
SURr105,1118.23931852948,1402.4580908973,21495.0827795164,3928.98429234258,1425.51310939651,15696.0376697605,6226.83154110882,2626.85319844844
SVKr101,90628.7048958617,140150.619438293,263744.151161254,51310.6956781669,8715.6316500769,29693.1448138536,14654.0047019057,30332.0476605878
SVKr102,186988.5324076,296361.853579642,821002.791211199,150613.814178041,32038.3571119807,177855.870172633,83895.4553019296,84737.3260369749
SVKr103,123981.951789098,201317.377412927,616728.050686214,110941.304726452,23736.4918050038,144240.92988001,65903.9680761572,57781.9256241383
SVKr104,117202.24997322,191561.663983827,756036.257035187,130768.84630381,28560.0432638669,227186.347062289,103557.76171179,61571.8306660102
SVNr101,13492.3968915252,21208.9595576149,51118.3385555229,9486.50429753319,1968.66545707941,9346.00032008987,4333.62052310676,5752.51439752773
SVNr102,42662.275400602,65970.1841129951,137624.831659427,26310.2839540232,4842.72934336134,20747.208419597,9486.38735389187,15815.099756102
SVNr103,9157.83149702667,14155.2704278008,30382.2397503224,5793.66929120078,1147.92633621854,4892.29790616667,2232.24819349647,3564.51659776767
SVNr104,33618.6848784831,52351.6700134501,108422.471844388,20460.6722176422,3805.31611910319,15724.7399623406,7107.05537573618,12565.3895888566
SVNr105,6147.14702438185,9681.12061700423,25782.4370023007,4727.34526847965,979.046700162272,5236.62107260258,2448.33895022393,2726.94336484473
SVNr106,9712.10845876101,15012.016949922,32221.122191538,6144.33062549842,1217.40447873958,5188.40381510481,2367.35482293488,3780.25865750133
SVNr107,18954.9666063109,29482.2115412239,60761.4530350998,11492.2768915286,2117.12115574298,8680.33436206082,3908.22115431495,7021.41525371807
SVNr108,69348.6353045886,107033.663285169,227360.289084608,43305.3845159091,8558.15125920748,35915.691874885,16434.1031807824,26732.0814948507
SVNr109,29386.1267887335,45439.325006103,85443.2952138373,16595.5990530781,2830.85706628783,9653.99318087193,4761.16955363013,9804.63413745827
SVNr110,7059.33430593627,11281.8699747827,22287.33296279,4237.61883027438,772.006807703706,2978.3799703136,1335.06093989243,2603.39620830695
SVNr111,15744.2861778721,24873.500972977,50708.2671234652,9511.53490336677,1716.4201945953,6845.32827247461,3034.06360748447,5792.59874776463
SVNr112,15518.8681285918,24432.6129354057,47464.5234945532,9190.93517959216,1636.26522441482,6097.39227863913,2852.52061483968,5615.88214396357
SWEr101,309287.779107382,481380.539336838,931645.357709237,180757.903728141,31830.3885477819,113224.97871056,55516.4278876278,111403.624972432
SWEr102,227601.373696742,354242.486852038,685587.267058474,133017.694115824,23423.6224259638,83320.9794634684,40853.9105115215,81980.6658759673
SWEr103,115895.840190718,180382.17422918,349104.713426155,67733.3232633564,11927.4341682327,42427.4896218277,20803.0303460202,41744.99475451
SWEr104,202607.541755379,315341.679536756,610300.142663392,118410.480468738,20851.3792410323,74171.1640468247,36367.5765457477,72978.0357421302
SWEr105,272703.232141144,424439.754282776,821444.355124011,159376.6967579,28065.2855484305,99832.0002898072,48949.5878743742,98226.087981557
SWEr106,116733.622266965,181686.111904553,351628.304188001,68222.9505364431,12013.6546101857,42734.1873452906,20953.4102554874,42046.7588930744
SWEr107,51804.1150543761,80628.7688337181,156045.814160307,30276.0208267698,5331.42665809079,18964.6026140422,9298.71663859091,18659.5352141048
SWEr108,71631.6241922175,111488.627150869,215770.795524004,41863.8662898213,7371.97711764538,26223.1154026645,12857.7078293165,25801.2864934615
SWZr101,6001.44763522508,8157.74980778332,117701.909621787,19869.4134826647,6696.35770697778,74736.534503747,30399.0514449258,12448.5357968889
SWZr102,8532.5003406937,10616.3174807542,162489.64826995,30097.1145400974,10814.2624851498,119634.777021653,47473.4993175392,20052.8805441621
SWZr103,3689.44945913317,4385.60625029359,73907.2807821455,14849.4601258654,5835.83600547825,61194.3334759389,23414.0561637326,10248.9777374126
SWZr104,4503.57651850087,5373.68809356944,84900.9236222772,16530.5875189056,6148.3471445411,65559.7710911137,26540.3547904304,11240.7512206617
TCDr101,21238.4902209891,25245.949698374,425450.755604141,85481.6191856056,33594.2658400765,352268.073463197,134784.12114743,58998.7248401867
TCDr102,25665.1743464009,31436.4237739042,593611.777334561,120293.112155034,50803.573914811,532550.830171059,189965.870685089,84503.2376191402
TCDr103,28344.416041568,34718.1383722621,655580.163097739,132850.763912127,56107.0661747477,588144.934841158,209796.808691929,93324.70886847
TCDr104,22254.4067189966,27258.6872394772,514723.872422955,104306.785812558,44052.0442767752,461777.606230367,164720.398618571,73273.1986802995
TCDr105,24066.5193247982,29478.284076543,556636.363261386,112800.188662082,47639.0760836997,499378.834243003,178133.108943245,79239.6254052427
TCDr106,27827.5280833525,33376.6789037323,633289.865191837,129527.361312116,54324.7783918051,569992.203946192,204788.845780216,91130.7383907497
TCDr107,48293.1278985416,59152.6561828637,1116975.44298656,226350.718378476,95595.0448517032,1002079.5108112,357451.150166815,159006.348723841
TCDr108,28673.9883876874,34391.9337872388,652553.334459276,133467.336481578,55977.2344889731,587330.279141933,211018.131694663,93902.7615586514
TGOr101,25446.7760107525,32007.2738157311,497043.726058726,92397.5187297798,33765.8274856719,368682.177571498,146518.244032695,61937.456295146
TGOr102,32451.976131242,37138.9476455828,662860.2438739,138250.338588533,56245.4174835924,579344.623798954,217171.411591648,95939.040886549
TGOr103,28127.9370352874,33209.6762985645,624163.88711331,128756.656573205,53761.1963704177,562464.234081338,204503.891197635,90680.5213302423
TGOr104,11666.9914117827,13791.0551100977,261590.832809982,53366.2406161591,22207.5003525459,233580.71052712,85136.0839855745,37574.5851867384
TGOr105,14064.1494675919,16843.49832192,318265.157992767,65309.0632539961,27389.9915075301,287488.91541817,103643.415370401,45970.8086676236
TGOr106,14534.4966090097,17802.8245035193,336169.481971483,68123.4347800074,28770.6743318477,301589.933922736,107579.955079759,47855.1988016386
THAr101,526280.701963674,884710.558511381,4122482.02965669,689260.167592364,162150.086081857,1361020.80689238,626477.706078682,322503.94322298
THAr102,739420.994721455,1423175.23792301,9411070.62131583,1504042.80908226,390001.564494024,3527484.08588154,1632892.41146945,615809.27511243
THAr103,363431.196685159,684368.82467155,5476827.03915723,845409.310936917,234432.889865483,2282343.15517916,1009925.65168203,373153.931822468
THAr104,659464.060898775,1241821.41870831,9937976.24701913,1534037.42550773,425390.189309635,4141425.66517994,1832560.54389034,677106.449486146
THAr105,312669.169049615,594826.050728744,4429984.29817901,694830.022673033,183783.564590096,1746886.96518091,803656.199771248,288729.729827352
TJKr101,21748.8991951654,41184.1347523768,350702.534337942,53499.7806637452,14880.0081470918,147861.396172557,64767.9003513811,24002.3463797406
TJKr102,69932.0012499551,99789.649602457,1352232.92352649,221363.745337052,72522.2431618863,806801.352623047,326451.976060996,132610.108438118
TJKr103,62438.4428837055,97530.8945406085,1141785.16864868,177288.741279279,56517.6877572456,615477.548495167,250870.798900455,98417.7174948648
TJKr104,47898.3097870757,72121.087237218,882289.688155332,140445.788789226,45313.245526828,499468.532861205,201972.043048754,79926.3045943612
TJKr105,4939.48325728849,7936.18735091084,85338.3047801806,13143.416498469,4070.92465126981,43338.6100764821,18070.4771594401,7152.59622595903
TKMr101,21706.7892526309,40875.5494402021,327116.470452827,50494.0740148325,14002.0597587931,136318.352204028,60320.2022331587,22287.5026435277
TKMr102,20529.0891771236,34209.2835355811,350013.907523693,53524.7508772158,15804.6028298696,166079.484830544,71209.5152156945,27699.366010278
TKMr103,11029.0583418168,19501.5916351845,178746.179885453,27359.4264660195,7907.59437367169,81049.836397454,36090.7622465231,13360.5506538773
TKMr104,36525.7070086534,60865.7430739293,622750.7379826,95232.1533305491,28119.8199964582,295491.463392753,126697.188879431,49283.1863356262
TKMr105,30217.5445823112,52877.9789842669,516245.835974646,77909.4567277427,22739.1964767176,238635.419366959,102727.713422553,39035.8544648037
TKMr106,38403.9268687191,63995.5729061629,654773.740403125,100129.167963555,29565.7934957886,310686.18460356,133212.194223789,51817.4195353
TLSr101,982.740063142313,1292.78801683457,19306.2920992325,3360.78367164376,1191.49596272815,13248.6825287843,5302.49614036872,2201.72151726569
TLSr102,1177.87018188237,1408.7145385964,23111.1050269059,4630.79634524636,1796.22515600587,18984.1223136092,7376.22541623847,3193.94102151532
TLSr103,2882.18980732539,3781.16473653272,56675.1094007117,9934.97938806636,3582.53904402354,39553.0345180156,15709.4377673236,6564.54533800104
TLSr104,2012.15141313572,2574.78653525625,39158.6781952584,7068.02379903511,2544.27427024081,27797.6678632417,11084.4058699523,4672.01205387968
TLSr105,1538.9066049246,1991.03265086567,29166.2321493395,5116.79089935166,1775.66700531699,19430.5939300588,7962.80571634854,3332.97104379417
TLSr106,7371.23141410132,13100.3895713818,116111.171816914,17847.3687912047,5109.39291578355,51473.3906346661,23191.6270265229,8530.42782942519
TLSr107,2205.75100389784,2687.34385894979,44565.3233207538,8917.95380917976,3464.7189409574,36307.4748909783,13920.4520574672,6074.98211781588
TLSr108,1460.40277532378,1985.12112140374,28641.7887683728,4835.05786567628,1629.50340888284,18186.519160266,7397.35840346379,3029.24849661081
TLSr109,1654.20679513257,2176.09803682545,32497.5044542778,5657.07189022844,2005.59719893347,22300.974069982,8925.47833912002,3706.06921550025
TLSr110,1184.41613866577,1529.69100948784,22543.8064228392,3972.62652868771,1376.54651941702,15107.5570609292,6184.40879607465,2581.94752389866
TLSr111,1368.97739762631,1760.3299330488,25665.8037596254,4514.94777981769,1566.21217463305,17121.89081782,7056.22435810887,2953.61377931985
TLSr112,1468.34117012758,1788.93157904611,29666.5847034748,5936.57158408858,2306.42055922837,24169.4371085351,9266.67281422354,4044.04048127595
TLSr113,1643.92104609075,2129.88178606271,32243.5007985945,5719.44480946842,2069.21978837403,23022.9823073748,9066.72045934589,3796.32900468886
TONt,2864.74162828755,6189.55815075567,48569.2543534526,6751.00915841106,2141.05746855044,22252.0792952973,8780.63901556836,3232.660929677
TTOr101,19372.8955938102,32575.487552798,152929.446751799,25471.7870380007,5995.36617342952,50371.2258067068,23183.2037938312,11853.5872896245
TTOr102,4543.39875554289,8469.31742583359,50198.4799353152,8179.25413645139,2117.55514028269,18388.0203294163,8524.07275187372,3409.90152528421
TTOr103,31714.774865284,53314.5070291118,248429.381827809,41536.2580410722,9771.50303114761,82017.9579386103,37752.8557142048,19434.76155276
TTOr104,19531.5670724136,33682.2238939287,173370.631925878,28706.9635270772,7031.66652266021,60796.9709821369,28393.6190226549,12623.3570532505
TTOr105,2981.02559500103,5148.94290100665,27027.2166497187,4449.44481220408,1104.49281617882,9550.22477412412,4423.4558642927,1937.19658747392
TUNr101,129894.205343413,232222.6103693,1293522.71905618,213084.367609808,54840.504523109,473027.989552427,220602.315591693,92972.287954067
TUNr102,48733.7719036768,90294.6699165111,773254.749299686,118773.464166082,33070.9553346108,332139.73182689,147116.652058804,54250.0054937398
TUNr103,33513.8883073688,58337.7141362696,584175.784863613,87889.0015525615,25612.1917018677,270174.410060413,115875.200670031,44232.8087078747
TUNr104,36009.8586919359,56248.5796938725,658496.924021096,102246.984810764,32595.2066665726,354961.759546922,144683.653228899,56760.0333399381
TUNr105,82291.4664861992,154681.034807915,1240204.72887788,191582.114673354,52863.5386994195,511987.874371171,228281.941979663,84566.3001043972
TUNr106,18646.7817241372,35309.9053121608,300680.67120174,45868.929888085,12757.6233391105,126771.435883465,55529.8403723961,20578.8122789059
TUNr107,31954.5019880571,59205.7847494547,507019.454037113,77879.1944182991,21684.4678075706,217782.439289792,96463.6876452133,35571.4700645001
TURr101,1240889.65988527,2025377.77359493,6724988.42054164,1192428.66393031,260563.75112212,1757240.39192901,792347.005452185,581101.333544529
TURr102,203686.260481732,342498.064415244,1607897.3313812,267809.890598651,63035.1673641756,529602.122241712,243747.769345338,124628.394171949
TURr103,598160.930849517,1010047.0588751,4822241.57415224,802042.284826736,186739.57474145,1598284.07895414,741260.106663803,362139.390937006
TURr104,666283.175491935,1079403.26888198,3427967.50690548,611873.698201767,131645.898974051,838497.52298752,380100.572262341,309452.356294925
TURr105,577506.677360036,933112.131231901,3555267.86316259,618087.327593852,131872.080381314,1028482.84147371,466631.804695985,290412.274100613
TURr106,479907.80214687,857970.856024727,4779055.72067751,787262.605449741,202614.011338924,1747651.65405102,815038.45490432,343495.895406891
TURr107,203415.595949821,351823.583708045,1855311.55563561,307413.320327657,77991.4921562611,665268.131702263,309529.657133192,135004.663387146
TURr108,216441.119682298,386949.684714524,2155381.02648094,355059.86576021,91380.0594225335,788200.73173484,367586.930186297,154918.582018361
TURr109,144105.525709194,246595.527743345,1229520.86977226,202837.026296427,49526.2016086359,420367.825118651,196175.561182503,90932.4625689847
TURr110,83502.4698544592,159815.578714392,1081896.82400688,171904.89045685,44721.9044523963,406937.172866418,189640.836947529,71172.3227010703
TURr111,123722.663453319,232558.130621725,1864609.28254215,288037.757856482,79478.6882131536,769757.86406271,343214.808120556,127142.805129903
TURr112,262746.200106031,496420.713832732,4055350.73336258,621615.293364754,174007.223039578,1710360.91706496,753040.345448237,277655.573781127
TZAr201,38606.2340099749,47194.6017786928,913146.150353593,175824.689009302,71909.256778176,814124.236465679,280750.918988442,124461.912616141
TZAr202,58068.23811496,74670.5191239356,1312433.37244767,245387.637046284,93827.8413114285,1077390.71519732,379179.396879741,167192.279878657
TZAr203,29789.5428230171,40518.9718256727,591307.412573517,98969.9821298223,33332.8528183575,382823.160058895,153716.757514785,63176.3202559331
TZAr204,41503.7833040277,53118.8589099983,929141.237900056,174402.411040589,66780.1374508407,757574.87451513,270349.28341852,119605.413460838
TZAr205,41626.5991771195,50777.1990339572,955531.454222349,183763.263791978,72689.5674174032,818241.873650469,289358.90849263,128164.134214095
TZAr206,18226.6599501636,22125.0176118674,424236.005206035,82372.747557384,33108.4661744756,374934.88277613,130941.786840745,57483.4338832005
TZAr207,96278.5884142905,132722.517890488,1903517.94797123,316530.573987319,102352.10881634,1174590.63543867,476665.898730613,194988.728751043
TZAr208,17858.936043749,21529.4259037356,415491.493836408,80475.4099541351,32658.3355378351,369555.885358801,128003.768551634,56747.7448137014
TZAr209,25428.5136209407,30654.7544883447,591599.134714534,114585.216787636,46500.6945557526,526193.544874378,182258.649909118,80800.4910492951
TZAr210,24563.1415203158,29789.2371427796,548923.465713491,105639.210636209,40953.6051020124,465831.921524738,165764.028017752,73434.3903427023
TZAr211,32601.327213195,40411.2112383717,688379.227659506,128409.14340247,47824.4495377018,539767.620294495,200669.238488721,87276.78216554
TZAr212,50984.1941647971,61554.9855621125,1162236.75584297,224662.394183483,89804.2251639455,1010114.32630892,357150.690117779,158191.428655985
TZAr213,27495.1544276095,33539.2983438222,631146.560459896,121379.10412963,48012.831240756,540464.201253372,191127.020493724,84654.8296511901
TZAr214,47826.5909533342,58466.1252867047,1131233.55679523,217817.036455106,89083.4005927513,1008562.16207412,347802.879679058,154187.248163697
TZAr215,26693.9181472229,32632.2644302912,631386.334851839,121572.330921025,49720.9806573804,562918.561915936,194122.587800165,86058.0212761402
TZAr216,35721.1857804589,43337.0748914114,828526.298533633,160936.238659715,65047.1948301191,737871.845790446,256517.444276264,113081.717237953
TZAr217,66307.4627758423,79935.422983772,1542655.54755038,298792.72969188,121255.340334451,1372103.74974153,475258.161942738,210695.584979407
TZAr218,41399.8150440042,50226.4089462022,960237.87477822,186520.418312505,75387.8063188876,855172.001558063,297296.254773476,131058.420268642
TZAr219,89508.4359810867,108652.694893475,2083360.38619712,404520.401515482,162590.789157913,1841249.85289706,643035.782569626,282292.65678824
TZAr220,35040.0514690134,42305.0692004476,798773.745688347,154404.359709906,61720.0040802497,694224.132856673,245459.965954734,108720.671040629
TZAr221,4436.71803166331,5348.69747803301,90576.9744577982,16943.7351952316,6225.90677615825,71247.7835341949,26882.398096507,11553.7864304137
TZAr222,2973.24352463765,4011.4826901775,58551.1280414873,9828.43291448262,3318.95072391533,38171.7950409287,15313.5835426775,6319.38352169336
TZAr223,16601.5249451221,27703.9259984392,292436.767260946,44374.7138265761,13074.9277739854,141752.16696484,58822.2204195845,23025.752810506
TZAr224,4250.02958234444,5455.35590124241,95676.5699932452,18044.8609474244,6844.04418572395,77736.4817046816,27467.677910795,12155.979774543
TZAr225,4498.39684005017,5728.88775928512,93109.4774742326,16751.8310613936,5866.0423598986,68390.6281317465,26217.9197417022,11108.8166316912
UGAr101,89526.8185877315,114047.985636622,1769260.46107028,332056.24818962,122887.505161366,1325165.1669736,528318.480312907,222704.334067875
UGAr102,74767.7022386221,93922.2754890705,1559292.4802465,311899.658452439,124892.881939516,1302935.25996021,488096.50613335,213428.235540292
UGAr103,37972.3994855262,55858.9420322358,736999.696923786,117724.374698451,38187.6309743364,429721.289769243,170910.911798981,68202.7543174401
UGAr104,66223.4623753621,79978.0555772078,1416112.0442815,285447.267131887,116428.033722073,1218712.66102007,449682.938136273,197363.537755627
UGAr105,116257.027293855,140490.824399261,2479815.51415538,501643.649737066,204489.569100442,2132900.1660037,786805.286153859,345785.963156437
UGAr106,78909.3355062145,96894.0194686022,1835668.97747596,372753.415429718,157142.653143902,1670803.43146669,598346.250418362,262811.917090545
UGAr107,41630.5375306159,50477.8552747881,947712.390796406,193594.032618373,81740.29705084,859701.33126181,310144.844815032,136587.710652134
UGAr108,84348.6000457389,98265.4330221933,1808542.72475865,378690.409666627,157763.991356567,1634162.09914054,602523.078190608,267686.663819069
UGAr109,79761.4995030514,92707.0653548655,1665450.8560711,348455.166561892,144222.562290497,1497396.21229732,556680.504375775,246446.1335455
UKRr101,355802.178949476,653818.750187307,3818004.2651905,626057.828023344,161840.280747413,1404459.70014969,651495.668061803,264794.328690465
UKRr102,197718.712653259,380552.321249864,2516488.95719606,402176.040591273,104285.120134523,943237.502511122,436629.99536365,164665.350300248
UKRr103,663095.604940441,1192433.45115354,6743334.0139617,1109500.32083895,285851.459625811,2472777.64147722,1145817.13728811,477958.37071423
UKRr104,318035.040999134,578185.51995659,3305506.43379458,541271.956280784,140158.909209305,1210479.47528568,560643.623194807,234419.041279119
UKRr105,410431.397103858,785264.679374276,5426739.40055717,868266.82062901,224552.660197441,2059710.13412624,961165.61940271,356409.288609296
URYr101,141777.52651722,230693.050188645,790017.518252177,137862.344573714,31401.441137153,221590.804333757,98631.2253110027,68463.0896863316
URYr102,15516.5047781953,26750.8417266791,145729.570115659,23629.3842153358,6145.11991918348,53062.9465705255,24355.5035274065,10628.1291470148
URYr103,32539.772723987,52749.1330304885,218143.938107031,36719.5880861474,8316.45359893056,67671.6374959946,30452.784515862,17542.6924415586
URYr104,14313.8798473629,25007.8631462015,140059.909644519,22606.6954861782,5975.95429965421,51236.972954047,23511.7505703554,10105.974051682
URYr105,8021.54861971296,13619.7717226546,73143.8609297961,11836.7787253217,3044.36111847917,26399.8832532923,12103.5291618824,5370.26646886073
URYr106,11583.5219790623,19059.1414552931,82007.2929820616,13727.8485036098,3122.22435084247,26051.95669025,11729.2905535969,6560.72348528374
URYr107,13097.2695260347,23890.0621801738,145871.387344354,23538.8232391189,6130.50562303187,53909.0141357129,24875.865554944,10070.0723966292
USAr101,659333.925669906,976424.734828409,2086839.90462166,377674.166717989,68987.8541328134,325196.893365934,134416.865539502,222592.65512379
USAr102,103471.386828822,152072.497229458,316303.197408072,57003.9081691641,9904.66356899207,45591.4311041066,18514.7006302627,33020.2150611224
USAr103,958757.06656603,1409090.82034719,2930838.51474914,528193.362958226,91775.7698989793,422446.321495951,171555.640729794,305962.503254694
USAr104,408138.090245516,602884.644145216,1280446.26665527,231010.407164999,41661.7191017033,194849.749271571,79934.4094733105,136147.713942417
USAr105,5481400.94254728,8056046.75066441,16756174.7990448,3019784.36303608,524699.957027772,2415207.92448215,980817.021942473,1749247.24125504
USAr106,763394.96330202,1121966.00431948,2333633.24082157,420565.508190803,73074.9873322794,336366.11957453,136598.432101523,243617.744357794
USAr107,504631.287377977,741659.529301962,1542614.77111414,278008.794958651,48305.1719035621,222349.997198076,90296.4336403848,161040.01450525
USAr108,132592.425951884,194871.857294933,405323.728288829,73047.1167395477,12692.2370628175,58422.7063923705,23725.4872827856,42313.4409868332
USAr109,94066.635551535,138250.279741207,287553.67552571,51822.6924283215,9004.40601754278,41447.5215359567,16831.8570950821,30018.9321046454
USAr110,2842475.76606105,4177603.11625314,8689205.78833515,1565961.68764681,272092.285884057,1252448.06342314,508619.720584797,907102.571811861
USAr111,1433209.65643043,2106396.54291402,4381199.5835625,789576.269790195,137192.125338558,631499.019308469,256452.035122619,457371.767533204
USAr112,199521.870058066,293238.449406477,609921.325946942,109919.5314483,19098.970818383,87913.0730852541,35701.5384303932,63672.2408061848
USAr113,233640.984845728,343383.510258923,714220.547507818,128716.253380582,22364.9785873007,102946.594127629,41806.6580719052,74560.4732201133
USAr114,1804272.83431867,2651750.24716769,5515508.04509514,994000.429604464,172711.664145013,794996.405672388,322848.397093491,575786.976903145
USAr115,929692.270909627,1366374.1216308,2841989.91534512,512181.139740478,88993.5802376537,409639.828132563,166354.918028084,296687.225975674
