"GDLcode","iso_code","country","region","shdi","ID","Ruralpop","Population","Urbanpop"
"SAUr101","SAU","Saudi Arabia","Center (Riadh, Qassim)",0.87921876,1369,1275042.464,9923868.794,8648826.33
"SAUr102","SAU","Saudi Arabia","West (Makka, Madinah, Tabuk)",0.853475128,1370,1519130.452,11489144.57,9970014.12
"SAUr103","SAU","Saudi Arabia","South (Bahah, Jizan, Asir, Najran)",0.837078833,1371,1771382.336,4705252.735,2933870.399
"SAUr104","SAU","Saudi Arabia","Eastern province",0.843386735,1372,470690.8077,4972446.117,4501755.309
"SAUr105","SAU","Saudi Arabia","North (Northern Borders, Al Jawf, Hail)",0.871227629,1373,469606.1089,1576913.972,1107307.863
"SDNr101","SDN","Sudan","Northern",0.624536029,1374,313167.7631,832792.1999,519624.4368
"SDNr102","SDN","Sudan","Nahr El Nil",0.600710295,1375,388221.2617,1365259.65,977038.3881
"SDNr103","SDN","Sudan","Red Sea",0.522307444,1376,442347.5139,1887642.66,1445295.146
"SDNr104","SDN","Sudan","Kassala",0.457042628,1377,482927.851,1986100.511,1503172.66
"SDNr105","SDN","Sudan","Al Gedarif",0.455812134,1378,592611.7254,1708235.149,1115623.424
"SDNr106","SDN","Sudan","Khartoum",0.626790429,1379,277461.7598,6680336.199,6402874.44
"SDNr107","SDN","Sudan","Al Gezira",0.548392756,1380,1490812.973,3850575.084,2359762.111
"SDNr108","SDN","Sudan","White Nile",0.495705685,1381,759719.1268,2212019.78,1452300.653
"SDNr109","SDN","Sudan","Sinnar",0.496883549,1382,539566.113,1641654.126,1102088.013
"SDNr110","SDN","Sudan","Blue Nile",0.42466785,1383,271910.0353,1009646.168,737736.1327
"SDNr111","SDN","Sudan","North Kordofan",0.465885977,1384,1849233.384,4180952.562,2331719.178
"SDNr112","SDN","Sudan","South Kordofan",0.436155601,1385,233781.7624,908291.8514,674510.089
"SDNr113","SDN","Sudan","North Darfur",0.468084898,1386,682158.1761,2879496.16,2197337.984
"SDNr114","SDN","Sudan","West Darfur",0.446488622,1387,373989.7365,1396813.467,1022823.731
"SDNr115","SDN","Sudan","South Darfur",0.442601717,1388,1701725.593,5654255.956,3952530.363
"SENr101","SEN","Senegal","Dakar",0.638614316,1389,25415.66879,3223484.422,3198068.753
"SENr102","SEN","Senegal","Ziguinchor",0.575917469,1390,208138.8306,582947.5182,374808.6876
"SENr103","SEN","Senegal","Diourbel",0.406556925,1391,267235.5633,1602137.258,1334901.694
"SENr104","SEN","Senegal","Saint Louis",0.473255034,1392,671799.409,1550559.753,878760.3443
"SENr105","SEN","Senegal","Tambacounda",0.408229846,1393,467885.656,901499.938,433614.282
"SENr106","SEN","Senegal","Kaolack",0.436637538,1394,862671.8657,1632089.502,769417.6359
"SENr107","SEN","Senegal","Thies",0.529677209,1395,460158.5012,1871123.78,1410965.279
"SENr108","SEN","Senegal","Louga",0.426751343,1396,501949.5114,919366.0711,417416.5597
"SENr109","SEN","Senegal","Fatick",0.513010618,1397,406121.5655,755177.3188,349055.7533
"SENr110","SEN","Senegal","Kolda",0.431633269,1398,652589.067,1196754.053,544164.9859
"SGPt","SGP","Singapore","Total",0.934760345,1399,8800.985442,5617668.632,5608867.646
"SLBt","SLB","Solomon Islands","Total",0.55670882,1400,396420.9793,507044.341,110623.3617
"SLEr101","SLE","Sierra Leone","Bombali",0.42773396,1401,302776.4436,591087.9082,288311.4646
"SLEr102","SLE","Sierra Leone","Kambia",0.409364293,1402,212102.5676,396138.4856,184035.918
"SLEr103","SLE","Sierra Leone","Koinadugu",0.37330987,1403,321421.053,389984.7085,68563.65554
"SLEr104","SLE","Sierra Leone","Port Loko",0.4152595,1404,368660.6152,652811.4959,284150.8807
"SLEr105","SLE","Sierra Leone","Tonkolili",0.378895256,1405,279227.7318,501129.2197,221901.4878
"SLEr106","SLE","Sierra Leone","Kailahun",0.397579398,1406,303390.6522,510814.6592,207424.007
"SLEr107","SLE","Sierra Leone","Kenema",0.430751324,1407,340277.6781,705883.4066,365605.7285
"SLEr108","SLE","Sierra Leone","Kono",0.407057658,1408,221644.4724,426816.0052,205171.5328
"SLEr109","SLE","Sierra Leone","Bo",0.476220448,1409,340850.1896,723079.5614,382229.3718
"SLEr110","SLE","Sierra Leone","Bonthe",0.3952698,1410,143312.4756,197199.1123,53886.63668
"SLEr111","SLE","Sierra Leone","Moyamba",0.384352333,1411,274643.2353,360836.4125,86193.17719
"SLEr112","SLE","Sierra Leone","Pujehun",0.370847926,1412,257146.7227,354277.0825,97130.35983
"SLEr113","SLE","Sierra Leone","Western Rural",0.462733683,1413,16683.91679,560654.6034,543970.6866
"SLEr114","SLE","Sierra Leone","Western Urban",0.532780968,1414,2154.219485,865237.3423,863083.1228
"SLVr101","SLV","El Salvador","Occidental",0.638142801,1415,363003.356,1433189.759,1070186.403
"SLVr102","SLV","El Salvador","Central I",0.702600457,1416,379846.154,2859149.477,2479303.323
"SLVr103","SLV","El Salvador","Central II",0.634706444,1417,260913.7203,679296.2339,418382.5135
"SLVr104","SLV","El Salvador","Oriental",0.625385853,1418,583788.5317,1232330.052,648541.5203
"SOMr101","SOM","Somalia","W Galbeed",0.448752625,1419,80997.82501,1290555.244,1209557.419
"SOMr102","SOM","Somalia","Awdal",0.389225801,1420,103169.7975,534711.841,431542.0435
"SOMr103","SOM","Somalia","Sanaag",0.436929274,1421,93368.10379,478741.853,385373.7492
"SOMr104","SOM","Somalia","Sool",0.329078707,1422,69814.09698,263900.8096,194086.7126
"SOMr105","SOM","Somalia","Togdhere",0.319214349,1423,193021.0277,732236.0309,539215.0032
"SOMr106","SOM","Somalia","Mudug",0.367001824,1424,128702.6071,615068.6937,486366.0866
"SOMr107","SOM","Somalia","Nugal",0.370102699,1425,41241.80732,219516.6755,178274.8682
"SOMr108","SOM","Somalia","Bari",0.421752676,1426,178300.8643,640496.0631,462195.1988
"SOMr109","SOM","Somalia","Bakool",0.291360237,1427,156997.9847,541073.0991,384075.1143
"SOMr110","SOM","Somalia","Bay",0.291113358,1428,217218.75,1090626.766,873408.0164
"SOMr111","SOM","Somalia","Gedo",0.322626223,1429,181915.8392,566836.983,384921.1438
"SOMr112","SOM","Somalia","Middle Juba",0.226953246,1430,110387.3922,418085.5949,307698.2027
"SOMr113","SOM","Somalia","Hiran",0.280420457,1431,128880.2386,580260.7474,451380.5089
"SOMr114","SOM","Somalia","Middle Shabelle",0.309435107,1432,382568.9979,947432.5169,564863.519
"SOMr115","SOM","Somalia","Lower Shabelle",0.320029034,1433,372363.3591,1664692.276,1292328.917
"SOMr116","SOM","Somalia","Banadir",0.454330214,1434,14648.01453,1859191.811,1844543.797
"SOMr117","SOM","Somalia","Galguduud",0.276076223,1435,167447.567,621639.7387,454192.1717
"SOMr118","SOM","Somalia","Lower Juba",0.297581669,1436,85272.66346,684812.8436,599540.1802
"SRBr101","SRB","Serbia","Belgrade",0.828319658,1437,224811.1335,1792289.654,1567478.52
"SRBr102","SRB","Serbia","Vojvodina",0.793769263,1438,766605.3115,2103432.318,1336827.006
"SRBr103","SRB","Serbia","Sumadija and West Serbia",0.79311071,1439,992828.1341,2049115.645,1056287.511
"SRBr104","SRB","Serbia","South and East Serbia",0.786606315,1440,745637.6607,1629431.574,883793.9129
"SSDr101","SSD","South Sudan","Upper Nile",0.454085916,1441,450563.2512,1250025.173,799461.9217
"SSDr102","SSD","South Sudan","Jonglei",0.35649905,1442,754068.7116,1613632.142,859563.43
"SSDr103","SSD","South Sudan","Unity",0.36539564,1443,436129.3,745989.94,309860.64
"SSDr104","SSD","South Sudan","Warrap",0.335748856,1444,763853.7286,1019379.995,255526.2668
"SSDr105","SSD","South Sudan","Northern Bahr El Ghazal",0.33292477,1445,578410.0717,819363.2067,240953.1349
"SSDr106","SSD","South Sudan","Western Bahr El Ghazal",0.44588606,1446,31485.99415,195471.9784,163985.9843
"SSDr107","SSD","South Sudan","Lakes",0.369758011,1447,365008.5699,762519.6579,397511.088
"SSDr108","SSD","South Sudan","Western Equatoria",0.46070924,1448,270695.6727,762359.1346,491663.4619
"SSDr109","SSD","South Sudan","Central Equatoria",0.494256245,1449,391064.6426,1430309.096,1039244.453
"SSDr110","SSD","South Sudan","Eastern Equatoria",0.399924321,1450,739980.499,2545354.631,1805374.132
"STPr101","STP","Sao Tome & Principe","Regiao Centro",0.627606565,1451,5826.645465,135590.4632,129763.8177
"STPr102","STP","Sao Tome & Principe","Regiao Sul",0.569609927,1452,8746.065098,19776.15805,11030.09295
"STPr103","STP","Sao Tome & Principe","Regiao Norte",0.562440596,1453,11771.08062,23516.15986,11745.07924
"STPr104","STP","Sao Tome & Principe","Regiao do Principe",0.608941531,1454,7781.649596,7781.649596,0
"SURr101","SUR","Suriname","Paramaribo",0.758334067,1455,6500.798477,224152.6196,217651.8211
"SURr102","SUR","Suriname","Wanica and Para",0.730082993,1456,62779.01674,171458.2583,108679.2415
"SURr103","SUR","Suriname","Nickerie, Coronie and Saramacca",0.730450663,1457,42351.68851,73211.55785,30859.86934
"SURr104","SUR","Suriname","Commewijne and Marowijne",0.699074183,1458,25916.11655,53907.53602,27991.41947
"SURr105","SUR","Suriname","Brokopondo and Sipaliwini",0.522137435,1459,53738.41319,54226.82194,488.4087524
"SVKr101","SVK","Slovakia","Bratislavsky kraj",0.955254357,1460,135715.2538,611212.9134,475497.6596
"SVKr102","SVK","Slovakia","Zapadne Slovensko",0.849539585,1461,953230.1856,1833183.48,879953.2946
"SVKr103","SVK","Slovakia","Stredne Slovensko",0.836082228,1462,694689.3738,1351975.382,657286.0084
"SVKr104","SVK","Slovakia","Vychodne Slovensko",0.821509724,1463,823183.8932,1627395.207,804211.314
"SVNr101","SVN","Slovenia","Pomurska",0.862991873,1464,98592.48478,113719.4982,15127.01338
"SVNr102","SVN","Slovenia","Podravska",0.884371218,1465,167754.7622,321322.3669,153567.6046
"SVNr103","SVN","Slovenia","Koroska",0.874463219,1466,52696.61993,71586.60755,18889.98762
"SVNr104","SVN","Slovenia","Savinjska",0.888871571,1467,155178.2105,261632.4661,106454.2556
"SVNr105","SVN","Slovenia","Zasavska",0.854482244,1468,17241.17011,42620.3233,25379.15319
"SVNr106","SVN","Slovenia","Posavska",0.87383725,1469,50448.25871,68846.03141,18397.7727
"SVNr107","SVN","Slovenia","Jugovzhodna Slovenija",0.887868498,1470,107082.5495,143527.3773,36444.82778
"SVNr108","SVN","Slovenia","Primorsko-notranjska",0.876932263,1471,44487.77581,52712.05356,8224.277748
"SVNr109","SVN","Slovenia","Osrednjeslovenska",0.935847079,1472,155859.296,559734.4058,403875.1098
"SVNr110","SVN","Slovenia","Gorenjska",0.900053804,1473,87413.73128,202662.2793,115248.5481
"SVNr111","SVN","Slovenia","Goriska",0.890783128,1474,78558.45626,97201.09882,18642.64256
"SVNr112","SVN","Slovenia","Obalno-kraska",0.901243138,1475,40925.46703,109848.8069,68923.33986
"SWEr101","SWE","Sweden","Stockholm",0.961714439,1476,191942.8484,2217194.907,2025252.059
"SWEr102","SWE","Sweden","Ostra Mellansverige",0.927013273,1477,594479.0743,1628574.215,1034095.14
"SWEr103","SWE","Sweden","Smaland med oarna",0.924503127,1478,407337.247,799838.0537,392500.8067
"SWEr104","SWE","Sweden","Sydsverige",0.929011089,1479,470478.4348,1459536.051,989057.6159
"SWEr105","SWE","Sweden","Vastsverige",0.93476891,1480,700632.6049,1953403.627,1252771.022
"SWEr106","SWE","Sweden","Norra Mellansverige",0.915951303,1481,424362.0246,827023.4792,402661.4546
"SWEr107","SWE","Sweden","Mellersta Norrland",0.918704857,1482,201636.8784,358733.8457,157096.9673
"SWEr108","SWE","Sweden","Ovre Norrland",0.926800731,1483,238088.8784,490532.2138,252443.3355
"SWZr101","SWZ","Eswatini","Hhohho",0.639639067,1484,211909.4056,322501.024,110591.6184
"SWZr102","SWZ","Eswatini","Manzini",0.612035839,1485,233660.266,369658.9335,135998.6675
"SWZr103","SWZ","Eswatini","Shiselweni",0.573818135,1486,196046.6504,214235.9255,18189.2751
"SWZr104","SWZ","Eswatini","Lubombo",0.592903451,1487,199143.8989,230228.8317,31084.93285
"SYRr101","SYR","Syria","Damascus",0.70279596,1488,938.084473,844880.8288,843942.7444
"SYRr102","SYR","Syria","Rural Damascus",0.656747496,1489,296782.2132,3694870.562,3398088.349
"SYRr103","SYR","Syria","Homs",0.664678364,1490,408534.2077,1786084.752,1377550.544
"SYRr104","SYR","Syria","Hamaa",0.649090502,1491,468632.6862,1503629.468,1034996.782
"SYRr105","SYR","Syria","Tartous",0.684427853,1492,215058.2904,685699.9631,470641.6728
"SYRr106","SYR","Syria","Al Latakia",0.688735866,1493,224580.2074,969275.3866,744695.1792
"SYRr107","SYR","Syria","Edlab Idleb",0.61340607,1494,492960.0657,1428011.453,935051.3876
"SYRr108","SYR","Syria","Halab - Aleppo",0.609182915,1495,1125109.056,3320230.233,2195121.177
"SYRr109","SYR","Syria","Al Raka-Raqqa",0.581283906,1496,300918.5591,898473.7094,597555.1502
"SYRr110","SYR","Syria","Der El Zour - Deir Ezzor",0.615545168,1497,197766.454,1179642.315,981875.8608
"SYRr111","SYR","Syria","Al Hasaka",0.591597199,1498,591967.3165,1435121.047,843153.7301
"SYRr112","SYR","Syria","Al Swida - Sweida",0.695993816,1499,122490.2093,344849.1598,222358.9506
"SYRr113","SYR","Syria","Daraa",0.65068114,1500,196433.7959,1007802.145,811368.3489
"SYRr114","SYR","Syria","Al Qunitara - Quneitra",0.636330378,1501,42305.84519,100002.8705,57697.02532
"TCDr101","TCD","Chad","Zone 1 (N'Djamena)",0.549446513,1502,19198.99146,1223958.229,1204759.237
"TCDr102","TCD","Chad","Zone 2 (BET (Borkou, Ennedi, Tibesti), Kanem (incl Barh El Gazal), Lac)",0.286267814,1503,1196422.718,1690547.509,494124.7906
"TCDr103","TCD","Chad","Zone 3 (Guera, Batha Est & Ouest, Salamat)",0.33495088,1504,741190.6744,1667689.7,926499.0256
"TCDr104","TCD","Chad","Zone 4 (Ouaddai (incl Assongha, Sili), Biltine (new name Wad Fira))",0.293514818,1505,1152443.526,2368479.557,1216036.031
"TCDr105","TCD","Chad","Zone 5 (Chari-Baguirmi (Dababa, Baguirmi, Hadjer Lamis))",0.30146843,1506,770344.0965,1418938.674,648594.5775
"TCDr106","TCD","Chad","Zone 6 (Mayo-Kebbi (Kabia, Mayo Boneye & Mayo Dala))",0.44366443,1507,906218.9076,1632871.082,726652.1745
"TCDr107","TCD","Chad","Zone 7 (Logone Occidental, Logone Oriental (incl Monts de Lam), Tandjile Est & Ouest)",0.427145323,1508,1355721.266,2618172.146,1262450.88
"TCDr108","TCD","Chad","Zone 8 (Moyen-Chari (Barh Koh, Mandoul, Lac Iro))",0.432166749,1509,739549.4269,1497665.273,758115.8456
"TGOr101","TGO","Togo","Lome",0.603700974,1510,1582.582766,1746635.579,1745052.996
"TGOr102","TGO","Togo","Maritime",0.542842483,1511,314098.9319,1346141.327,1032042.395
"TGOr103","TGO","Togo","Plateaux",0.480794336,1512,751630.7148,1645116.303,893485.5884
"TGOr104","TGO","Togo","Centrale",0.498405051,1513,245981.231,765050.2219,519068.991
"TGOr105","TGO","Togo","Kara",0.473681924,1514,403711.2923,902711.5633,499000.271
"TGOr106","TGO","Togo","Savanes",0.429575821,1515,483626.291,1060832.503,577206.212
"THAr101","THA","Thailand","Bangkok",0.812079643,1516,35518.3292,9738897.096,9703378.767
"THAr102","THA","Thailand","Central",0.767853515,1517,5873674.452,19914911.8,14041237.35
"THAr103","THA","Thailand","North",0.746608086,1518,6309440.992,12278327.66,5968886.664
"THAr104","THA","Thailand","Northeast",0.748435899,1519,13492626.07,18834260.62,5341634.548
"THAr105","THA","Thailand","South",0.755739335,1520,4342539.773,9315771.473,4973231.699
"TJKr101","TJK","Tajikistan","Dushanbe",0.713,1752,0,718647,718647
"TJKr102","TJK","Tajikistan","Khatlon",0.637007067,1521,753881.3977,3076963.197,2323081.799
"TJKr103","TJK","Tajikistan","Sughd (formerly Leninabad)",0.659972189,1522,512230.8103,2467948.055,1955717.244
"TJKr104","TJK","Tajikistan","DRS",0.649217041,1523,398174.9049,2769667.321,2371492.417
"TJKr105","TJK","Tajikistan","GBAO",0.670792381,1524,140666.9266,236565.0262,95898.09967
"TKMr101","TKM","Turkmenistan","Ashgabat City",0.749510578,1525,1419.466583,830527.1155,829107.6489
"TKMr102","TKM","Turkmenistan","Akhal",0.696619126,1526,296899.4263,827533.0286,530633.6023
"TKMr103","TKM","Turkmenistan","Balkan",0.726882155,1527,116523.333,474330.3394,357807.0064
"TKMr104","TKM","Turkmenistan","Dashoguz",0.697571689,1528,511507.4502,1188585.202,677077.7515
"TKMr105","TKM","Turkmenistan","Lebap",0.71711144,1529,391874.9615,1154130.928,762255.9662
"TKMr106","TKM","Turkmenistan","Mary",0.697720476,1530,310420.4645,1283482.07,973061.605
"TLSr101","TLS","Timor Leste","Aileu",0.612500935,1531,43867.19637,54782.58935,10915.39297
"TLSr102","TLS","Timor Leste","Ainaro",0.564961127,1532,53034.19077,61212.17004,8177.979263
"TLSr103","TLS","Timor Leste","Baucau",0.604666239,1533,89797.54872,118146.8169,28349.26814
"TLSr104","TLS","Timor Leste","Bobonaro",0.603057812,1534,73632.1769,97882.14659,24249.96968
"TLSr105","TLS","Timor Leste","Cova Lima",0.615260976,1535,45284.66592,64654.59794,19369.93202
"TLSr106","TLS","Timor Leste","Dili",0.727714501,1536,28924.90188,288191.7034,259266.8015
"TLSr107","TLS","Timor Leste","Ermera",0.562589352,1537,73185.39107,129488.7719,56303.38078
"TLSr108","TLS","Timor Leste","Liquica",0.63211012,1538,54273.41937,68861.77475,14588.35538
"TLSr109","TLS","Timor Leste","Lautem",0.605541692,1539,47762.62065,61806.06586,14043.44521
"TLSr110","TLS","Timor Leste","Manufahi",0.617919003,1540,39776.48082,50686.69247,10910.21165
"TLSr111","TLS","Timor Leste","Manatuto",0.61583577,1541,39831.32502,47690.07081,7858.745789
"TLSr112","TLS","Timor Leste","Oecussi",0.564946652,1542,44416.65683,65580.15959,21163.50276
"TLSr113","TLS","Timor Leste","Viqueque",0.605173906,1543,65230.25076,75814.17573,10583.92497
"TONt","TON","Tonga","Total",0.717640933,1544,38537.70727,96676.64811,58138.94084
"TTOr101","TTO","Trinidad & Tobago","North West",0.799393591,1545,25931.69516,583006.4622,557074.767
"TTOr102","TTO","Trinidad & Tobago","East",0.780972574,1546,46290.47678,125465.5312,79175.05442
"TTOr103","TTO","Trinidad & Tobago","Central",0.801241562,1547,39780.55476,287721.3388,247940.784
"TTOr104","TTO","Trinidad & Tobago","South West",0.808716348,1548,79267.17602,382784.3317,303517.1557
"TTOr105","TTO","Trinidad & Tobago","Tobago",0.787184728,1549,19667.32546,65025.22842,45357.90295
"TUNr101","TUN","Tunisia","Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",0.782079971,1550,173594.4418,2753515.115,2579920.673
"TUNr102","TUN","Tunisia","Nord Est (Nabeul, Zaghouan, Bizerte)",0.726510904,1551,546184.9195,1598985.158,1052800.238
"TUNr103","TUN","Tunisia","Nord Ouest (Beja, Jendouba, Kef, Siliana)",0.715657153,1552,666379.7814,1206846.691,540466.9101
"TUNr104","TUN","Tunisia","Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",0.677170809,1553,956160.6124,1511346.705,555186.0927
"TUNr105","TUN","Tunisia","Centre Est (Sousse, Monastir, Mahdia, Sfax)",0.74559191,1554,755274.0978,2712994.504,1957720.407
"TUNr106","TUN","Tunisia","Sud Ouest (Gafsa, Tozeur, Kebili)",0.734158916,1555,196686.6652,632153.55,435466.8848
"TUNr107","TUN","Tunisia","Sud Est (Gabes, Medinine, Tataouine)",0.736465506,1556,312524.6032,1046440.09,733915.487
"TURr101","TUR","Turkey","Istanbul",0.828777398,1557,172319.5179,13712356.77,13540037.26
"TURr102","TUR","Turkey","West Marmara (Balikesir, Canakkale, Edirne, Kirklareli, Tekirdag)",0.831715689,1558,1223745.848,3530938.247,2307192.399
"TURr103","TUR","Turkey","Aegean (Afyon, Aydin, Denizli, Izmir, Kutahya, Manisa, Mugla, Usak)",0.813133319,1559,2359430.423,10282086.34,7922655.917
"TURr104","TUR","Turkey","East Marmara (Bilecik, Bolu, Bursa, Duzce, Eskisehir, Kocaeli, Sakarya, Yalova)",0.827357049,1560,1239424.354,7685241.078,6445816.724
"TURr105","TUR","Turkey","West Anatolia (Ankara, Konya, Karaman)",0.85487191,1561,1127182.157,7682638.902,6555456.745
"TURr106","TUR","Turkey","Mediterranean (Adana, Antalya, Burdur, Hatay, Isparta, Icel, K Maras, Osmaniye)",0.79326623,1562,1744236.233,10056793.23,8312556.996
"TURr107","TUR","Turkey","Central Anatolia (Kayseri, Kirsehir, Nevsehir, Nigde, Sivas, Yozgat, Aksaray, Kirikkale)",0.80685596,1563,1271907.233,4020028.165,2748120.933
"TURr108","TUR","Turkey","West Black Sea (Amasya, Cankiri, Corum, Kastamonu, Samsun, Sinop, Tokat, Zonguldak, Bartin, Karabuk)",0.807455831,1564,1536455.828,4728186.115,3191730.288
"TURr109","TUR","Turkey","East Black Sea (Artvin, Giresun, Gumushane, Ordu, Rize, Trabzon)",0.786312392,1565,642885.8773,2294218.721,1651332.844
"TURr110","TUR","Turkey","North East Anatolia (Agri, Erzincan, Erzurum, Kars, Bayburt, Ardahan, Igdir)",0.742143995,1566,904396.1919,2269842.871,1365446.679
"TURr111","TUR","Turkey","Central East Anatolia (Bingol, Bitlis, Elazig, Hakkari, Malatya, Mus, Tunceli, Van)",0.756278998,1567,1215531.47,3963480.24,2747948.77
"TURr112","TUR","Turkey","South East Anatolia (Adiyaman, Diyarbakir, Gaziantep, Mardin, Siirt, Sanliurfa, Batman, Sirnak, Kili",0.75336148,1568,2271035.745,8658517.117,6387481.372
"TZAr201","TZA","Tanzania","Dodoma",0.47904027,1569,1524716.034,2390920.547,866204.5125
"TZAr202","TZA","Tanzania","Arusha, Manyara",0.544688428,1570,2022154.889,3630504.409,1608349.52
"TZAr203","TZA","Tanzania","Kilimanjaro",0.612938325,1571,413236.1856,1858379.979,1445143.793
"TZAr204","TZA","Tanzania","Tanga",0.546192099,1572,1262232.978,2357613.999,1095381.022
"TZAr205","TZA","Tanzania","Morogoro",0.524821817,1573,1278785.635,2563876.91,1285091.275
"TZAr206","TZA","Tanzania","Pwani",0.505397846,1574,735987.1493,1264040.746,528053.5965
"TZAr207","TZA","Tanzania","Dar Es Salam",0.630849225,1575,73115.97332,5471382.926,5398266.953
"TZAr208","TZA","Tanzania","Lindi",0.490027776,1576,723146.7447,954386.8267,231240.0821
"TZAr209","TZA","Tanzania","Mtwara",0.488841235,1577,990312.1176,1426321.185,436009.0677
"TZAr210","TZA","Tanzania","Ruvuma",0.533013896,1578,1022790.268,1577900.719,555110.4511
"TZAr211","TZA","Tanzania","Iringa, Njombe",0.554083806,1579,1373097.074,1828063.511,454966.4377
"TZAr212","TZA","Tanzania","Mbeya",0.523531767,1580,1538049.271,3163469.429,1625420.158
"TZAr213","TZA","Tanzania","Singida",0.525551885,1581,1275814.458,1586350.05,310535.5915
"TZAr214","TZA","Tanzania","Tabora",0.464030167,1582,2213061.932,2701302.048,488240.1167
"TZAr215","TZA","Tanzania","Rukwa, Katavi",0.467573021,1583,1208812.432,1843879.305,635066.8726
"TZAr216","TZA","Tanzania","Kigoma",0.499317903,1584,505658.5232,2443446.949,1937788.426
"TZAr217","TZA","Tanzania","Shinyanga, Simiyu",0.490106333,1585,2852816.852,3627879.869,775063.0167
"TZAr218","TZA","Tanzania","Kagera",0.502302601,1586,1500278.595,2771789.617,1271511.022
"TZAr219","TZA","Tanzania","Mwanza, Geita",0.504519086,1587,2622428.786,5277289.536,2654860.751
"TZAr220","TZA","Tanzania","Mara",0.522684515,1588,1222269.484,1970521.593,748252.1087
"TZAr221","TZA","Tanzania","Zanzibar North",0.559831981,1589,42955.27321,213893.2029,170937.9297
"TZAr222","TZA","Tanzania","Zanzibar South",0.612864354,1590,59938.54739,125589.1271,65650.57975
"TZAr223","TZA","Tanzania","Zanzibar West",0.690195442,1591,14205.13329,712552.6929,698347.5596
"TZAr224","TZA","Tanzania","Pemba North",0.542318427,1592,51369.9986,230944.7455,179574.7469
"TZAr225","TZA","Tanzania","Pemba South",0.577180137,1593,44243.57134,215328.6944,171085.123
"UGAr101","UGA","Uganda","Central 1 (Central South)",0.585233854,1594,1586099.38,4696880.062,3110780.682
"UGAr102","UGA","Uganda","Central 2 (Central North)",0.540677545,1595,2142435.106,3939647.785,1797212.68
"UGAr103","UGA","Uganda","Kampala",0.63906779,1596,710.5459595,1609881.221,1609170.675
"UGAr104","UGA","Uganda","East Central (Busoga)",0.529922286,1597,972202.2136,4183369.751,3211167.538
"UGAr105","UGA","Uganda","Eastern (Bukedi, Bugishu, Teso)",0.526662161,1598,1725198.899,5563291.022,3838092.124
"UGAr106","UGA","Uganda","North (Karamoja, Lango, Acholi)",0.475232037,1599,3499775.435,4909098.31,1409322.875
"UGAr107","UGA","Uganda","West Nile",0.485809406,1600,1004776.599,2862219.441,1857442.842
"UGAr108","UGA","Uganda","Western (Bunyoro, Tooro)",0.499466524,1601,2462954.933,4986284.693,2523329.76
"UGAr109","UGA","Uganda","Southwest (Ankole, Kigezi)",0.517212445,1602,1870260.964,4611875.288,2741614.323
"UKRr101","UKR","Ukraine","North",0.748789054,1603,1806589.744,7954953.532,6148363.788
"UKRr102","UKR","Ukraine","Central",0.738768495,1604,1852612.978,5257156.351,3404543.373
"UKRr103","UKR","Ukraine","East",0.7560097,1605,2503896.987,14206908.48,11703011.5
"UKRr104","UKR","Ukraine","South",0.755635154,1606,2023166.431,6872203.977,4849037.545
"UKRr105","UKR","Ukraine","West",0.73978782,1607,4006537.925,10606025.35,6599487.427
"URYr101","URY","Uruguay","Montevideo and Metropolitan area",0.824126511,1608,20175.06307,1323731.155,1303556.092
"URYr102","URY","Uruguay","Norte (Artigas, Rivera, Cerro Largo and Trienta y Tres)",0.777084585,1609,74139.65249,309221.3023,235081.6498
"URYr103","URY","Uruguay","Costa Este (Canelones, Maldonado and Rocha)",0.810633453,1610,168183.8338,812903.3143,644719.4805
"URYr104","URY","Uruguay","Litoral Sur (Soriano, Colonia and San Jose)",0.775018515,1611,94172.49444,319304.7801,225132.2856
"URYr105","URY","Uruguay","Centro (Durazno and Tacuarembo)",0.782084793,1612,42690.37034,143339.2587,100648.8883
"URYr106","URY","Uruguay","Centro Sur (Flores, Florida and Lavalleja)",0.80718161,1613,52673.26724,156428.6095,103755.3423
"URYr107","URY","Uruguay","Litoral Norte (Paysandu, Salto and Rio Negro)",0.768178192,1614,65556.14534,301601.4442,236045.2989
"USAr101","USA","United States","Alabama",0.8776725,1615,2767001.319,4904954.577,2137953.258
"USAr102","USA","United States","Alaska",0.937838268,1616,347356.784,719504.223,372147.4389
"USAr103","USA","United States","Arizona",0.908267894,1617,1152799.028,6916636.036,5763837.007
"USAr104","USA","United States","Arkansas",0.877777515,1618,1737597.179,3012993.386,1275396.207
"USAr105","USA","United States","California",0.92941147,1619,3468666.617,39367326.33,35898659.71
"USAr106","USA","United States","Colorado",0.941523563,1620,1159940.277,5518090.676,4358150.4
"USAr107","USA","United States","Connecticut",0.952926175,1621,915132.126,3608025.6,2692893.474
"USAr108","USA","United States","Delaware",0.930735037,1622,281108.8775,952188.2026,671079.3251
"USAr109","USA","United States","District of Columbia",0.942356769,1623,341.9994507,675928.1102,675586.1107
"USAr110","USA","United States","Florida",0.908596491,1624,3197781.097,20217645.27,17019864.17
"USAr111","USA","United States","Georgia",0.902653502,1625,3861986.985,10308246.06,6446259.079
"USAr112","USA","United States","Hawaii",0.940211042,1626,256352.7795,1407033.512,1150680.732
