GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est
GRCr110,35749.0506199084,23649.9901258946,25403.7010965537,28423.2648743904,29293.5493117761,27596.1037450077,36483.3402264692
GRCr111,116702.090582893,77947.5315799522,83457.9987516535,92704.2545499557,94595.5366860553,89483.9487656462,115873.639083844
GRCr112,100144.666022572,67757.4848363762,72003.7373703303,77301.5327267669,77199.7877831454,72154.9436777014,90213.8475831074
GRCr113,107030.931644518,72579.4431577441,76067.0920109648,80974.9560529146,79945.7276437785,74436.1366051249,91191.7128849553
GRDt,27555.3977333406,18742.1849651652,17009.7825653659,14816.2693514219,12791.8047539549,9316.31641579709,9367.24421495452
GTMr101,799068.36507347,531864.614395988,474059.713875469,412568.89847966,349974.177263883,248009.285009177,249367.945902353
GTMr102,558514.255766114,288795.693883311,214574.528518605,151947.323422525,108491.743578309,70049.5552217482,57887.8996093872
GTMr103,452262.065753176,273355.101459899,217117.187576912,166920.32005078,121384.56072335,77023.9429454019,61713.8214904811
GTMr104,454124.601779011,272273.065595159,215504.304104112,164082.787820659,119552.669942137,76227.8352056511,60383.7355532696
GTMr105,545670.32235402,334394.211846214,272778.249463169,212935.53303368,154444.670314996,96847.7553524263,77910.2576354951
GTMr106,1285182.31643865,762428.865797908,599764.317452777,455978.862200909,332702.673293736,211871.11889355,168112.84592247
GTMr107,856790.724088236,440679.158241295,325408.673329263,231424.891711389,165466.795413115,105638.012825138,88434.7443915633
GTMr108,200539.499196329,118969.192903019,93587.0610102265,71150.8176701927,51914.8346738016,33060.311781147,26232.2827652843
GUYr101,5453.1385078236,2837.29666584532,2099.24861746317,1493.9957478535,1073.2782901769,696.142086845678,567.900083991836
GUYr102,14135.3578110888,8506.46261049697,6709.09215468457,5141.70502484798,3740.72357834921,2372.50029715917,1894.15852337331
GUYr103,39418.6402996864,23870.0507424478,19269.7485113457,14961.8066653498,10833.3652848803,6868.58482501698,5525.80367127299
GUYr104,106049.283746574,65925.3838949365,54108.6415540846,43423.2703099669,32452.3151281599,20524.5334849038,17320.5718813747
GUYr105,16930.910207925,10364.2765089262,8428.23438411768,6588.84709009287,4786.69028336028,2999.58655481152,2409.45497076645
GUYr106,36611.8915957838,22256.9506233139,17990.8829988556,13948.1710713303,10106.7622171692,6393.14790211682,5136.19359143048
GUYr107,4223.18940904419,2472.90624486764,1922.48734338462,1439.56319021345,1051.14351015919,671.688669273167,529.021633057751
GUYr108,3455.66921952372,1662.71765193809,1202.10110922934,832.662374052348,587.921199177089,379.380531825806,336.547914253598
GUYr109,9679.33490338439,5160.17129119648,3840.16837245739,2760.43212273745,1988.35305098693,1276.19397499292,1035.34628424443
GUYr110,12071.6062791126,7473.8565149355,6129.29041084906,4933.57995579552,3697.00912365392,2364.66201422337,2015.99570143005
HNDr101,150110.831343645,89915.2435725933,70770.1298964916,54078.6577976286,39292.755922729,24998.681769117,20009.6996977951
HNDr102,124113.808177283,68468.4173249215,51268.3423713071,36939.7353346956,26851.2796873576,17187.3013991173,13625.1157053181
HNDr103,209424.456681647,113618.960493719,84969.8152155411,60999.8748666162,43934.239105257,28067.2408467032,22437.4127905168
HNDr104,166469.032219974,82121.1270101551,59862.3389240164,41796.2495001702,29846.4594432095,19060.1863464378,16393.6065560372
HNDr105,527442.64222608,318798.100190708,255307.602090753,197770.337527787,143692.445078433,91256.1007491339,73615.7721371045
HNDr106,192936.750318901,98140.5850139648,72320.1646497225,51119.5975852476,36797.2868459399,23552.7955496353,19872.8200365887
HNDr107,195388.919712937,99387.9230067849,73239.3326881213,51769.3126469286,37264.9695473331,23852.1446590991,20125.3977387961
HNDr108,512719.021342055,317802.81008038,259716.89457891,208398.325229551,155447.942751267,98539.5917000978,82323.4143177387
HNDr109,41259.3447738795,19522.0652397649,13922.9933323912,9567.85177818592,6766.35046999314,4373.98235372751,3918.4120520578
HNDr110,100021.756229917,47924.4561988467,34388.1264073368,23660.6265309696,16745.7062208857,10800.9531869809,9591.37522506338
HNDr111,22398.0420912754,13394.326417579,10538.2462529448,8047.65923536434,5860.05741475628,3757.1161991321,2984.55238894813
HNDr112,93346.4806159482,46897.4713137905,34457.1907861413,24136.9213887235,17316.9040427142,11038.7550576256,9377.27679505672
HNDr113,156781.315023287,70798.4200598958,49880.1417859174,33749.1667193879,23321.4543343706,15127.1072412213,13947.3948359198
HNDr114,67194.6482741365,34203.5528967062,25136.313825728,17755.1531046978,12774.3914504983,8177.01693321192,6901.92351502134
HNDr115,211607.871326729,110956.829315148,82124.7779505655,58512.5515572905,42156.9284352585,27294.6959382884,22231.3454767198
HNDr116,187427.912795682,97894.6274217899,72431.9251978591,51607.5814055342,37137.8627048742,24006.6084686196,19586.4820056414
HNDr117,76664.0690966304,40198.8923003027,29753.239385062,21198.6929762269,15273.1637731574,9888.67967086883,8054.26279775171
HNDr118,248164.111277121,137739.487386268,103402.885985989,74654.6639900288,54267.6179218051,34622.2769910318,27245.9564477562
HRVr101,136485.519287288,92930.9785205101,97323.8401278456,106160.800047312,114639.077861493,106939.501552547,145085.282603005
HRVr102,64300.8910297119,43987.647666742,44168.5950997232,44249.5501944137,41510.7769685289,36958.1737607274,41330.3652801529
HRVr103,29195.1846197152,19855.1208994393,19140.0807370642,17885.8161935553,16017.4977243457,13077.0861246269,13734.2137012534
HRVr104,34553.1926145002,23497.4071130293,23818.7113755062,23990.098483559,22643.613293375,20396.6071579326,22979.3699620976
HRVr105,24007.1589681701,16517.7177209474,16161.4078550481,15609.9678862516,14357.0656024648,12401.3854745092,13302.2964926088
HRVr106,23389.0328420142,16107.3392267781,16045.0621874812,15812.8418429456,14561.6169210657,12677.8013847979,13982.3055949173
HRVr107,26038.2185732078,17651.8629077956,16952.9430159857,15729.0778544773,14052.2821393054,11393.7689074538,11927.8466017745
HRVr108,19474.0321653051,13334.4039881978,12339.8155621001,11001.4891260255,9620.71439265479,7300.35496206619,7539.18980365052
HRVr109,17434.6574625875,11889.5187064837,11173.1084272888,10041.433591732,8865.93217135804,6931.49359659853,7136.85604395142
HRVr110,35339.961287298,24100.9767628897,22828.8289712621,20730.0970019119,18400.7967551443,14546.5103584004,15064.8288630935
HRVr111,60551.3904103399,41548.4964794138,41619.5290345496,41361.1059116414,38280.5789222159,33707.5983031472,37164.3009386922
HRVr112,39601.9495727606,27007.5470275425,25581.9786098645,23230.140220986,20619.9270924995,16300.8149609962,16881.6425153507
HRVr113,25905.67143305,17771.8433149605,17462.6909387852,16982.0933848169,15559.3369577482,13531.2808547975,14627.0831158417
HRVr114,34923.8896141695,23936.5907840515,23378.6427911048,22207.1983435153,20376.9967160307,17195.2478615376,18273.4338895905
HRVr115,50744.3288864415,33635.9692153047,35987.6005646309,40112.2874293892,41277.1522855273,38887.6292100619,51009.0324086446
HRVr116,10467.3045076308,7204.76528121604,6988.46598251504,6604.22251167267,6022.96846018956,5020.65514606389,5325.61811071204
HRVr117,34571.0792994256,23649.7571235748,23747.0426814332,23790.567816986,22318.0789469414,19870.392701925,22221.081429714
HRVr118,21760.5899900675,14984.1697361939,14889.8721714604,14677.3884330973,13470.3260606586,11670.5251377682,12862.1284707542
HRVr119,88495.9173514022,59665.3134667536,61763.8933665285,63154.50648401,60411.7307571745,55762.4157113111,63901.2228628201
HRVr120,36214.3453214144,24291.2806880413,25981.3346160251,28850.7307576197,29336.8272864905,27729.946463996,35775.534866413
HRVr121,21600.148983402,14670.503646673,15470.4323686095,16902.0931275392,17108.98354067,16112.8855884125,20414.9527446938
HTIr101,1623620.44268676,761812.008890743,542124.449855994,372167.865421098,262611.606520501,169624.149419465,152060.47720544
HTIr102,274479.220056267,116335.062222717,79688.363884842,52738.7941078875,33842.0115290026,21723.3709384439,21140.17726084
HTIr103,489635.883088878,220110.849721046,153856.494701199,103058.553626939,70428.7818788353,45582.1094869498,42152.3274961533
HTIr104,178974.413473665,76394.2761289517,52740.64957813,35060.4869558372,22892.4060068133,14820.2098129821,14219.5580436211
HTIr105,742165.128332236,309122.831446512,211452.269474901,139727.892290568,89385.9364325208,57991.8950213609,56431.0470019016
HTIr106,363910.893750142,148635.617724938,100727.469255949,66655.2363577049,41969.6722935489,27360.6494959133,26747.461121803
HTIr107,364675.361340838,156765.94187452,108503.737397341,72433.6391098692,47683.6243351572,30963.0449494478,29490.6509928266
HTIr108,378218.116317599,157537.458612077,107631.755564192,71107.6199833916,45423.8432673369,29453.3581424972,28654.8481129061
HTIr109,243882.553395587,105641.060356787,73360.1620516725,48831.7885058431,32386.3810002525,21008.7526882366,20028.3020016216
HUNr101,514388.961892642,356644.892492781,377025.558646021,393194.574190314,431091.357972803,391349.094180208,525144.560625231
HUNr102,204578.507752095,138931.855519704,143640.607400013,147742.124707405,142983.818001257,130969.696480133,153213.390139394
HUNr103,172294.398955317,115539.239054599,122762.963247434,135660.255654445,138976.950974153,130167.112388256,168529.079725797
HUNr104,188211.436153468,129982.501636854,128769.710790353,126503.282598756,117235.715734876,101773.752128161,112523.600957531
HUNr105,250651.175888092,172367.889382537,168196.79988689,160567.966366818,147900.919809743,125617.64947807,133957.59918785
HUNr106,312618.839201883,214181.899717676,211348.458272845,207199.002054166,190469.814116541,162742.475809753,178389.510827135
HUNr107,247734.261323545,167957.824992172,172720.615478365,176548.024745843,169040.64824403,155437.630366582,177550.994849462
IDNr101,1466716.14573799,952386.548237229,757337.367965048,615749.244129537,476950.543878151,314887.011042488,282185.139009555
IDNr102,4141873.01411599,2684305.32033095,2138138.1585207,1740235.15354159,1358271.10920735,895400.493865407,807947.750418014
IDNr103,1488317.73033888,972903.138469679,806267.109158949,668276.678180638,539762.886684499,362741.785438296,339503.671729058
IDNr104,2328760.22920636,1512135.245508,1244223.80885795,1028281.65640142,820700.488686839,551715.730331963,513528.841007466
IDNr105,1025977.68003326,660289.948171319,519310.121275276,414275.150961612,318476.166515419,207184.256691444,179628.676351672
IDNr106,2399132.84312402,1553076.71264663,1224247.50858248,979365.176720732,756200.266957616,491733.473176732,428207.018791783
IDNr107,559464.821983931,362495.06546482,289321.272449896,234766.155786911,182761.53924909,120152.162461712,108769.982603639
IDNr108,2498834.34201091,1600628.66692443,1259477.40007246,1004760.06022751,769198.790719112,502087.777589175,434182.962456399
IDNr109,434527.222191726,281290.847120513,221733.811324423,177381.102914513,136961.820335827,89062.0045365825,77556.1915764144
IDNr110,2462310.47933775,1652283.64632371,1465370.44620581,1282060.736078,1094453.47421977,784928.721492028,788472.49634293
IDNr111,14677122.9980232,9530333.83504974,7578517.31087971,6161674.44415889,4772744.75829229,3151008.73811208,2823767.91548414
IDNr112,10616141.9164253,6872350.91454237,5417284.55312132,4333682.3693905,3346179.58912489,2175916.33212912,1894812.32526647
IDNr113,1045326.61771108,697472.423682346,610549.361527665,532599.640656013,450412.468481663,318261.801561197,319623.686380034
IDNr114,12420000.573947,8039899.1598933,6326359.04055847,5078175.68199654,3927713.05411268,2556481.81771424,2233233.67177773
IDNr115,3390258.97646356,2202083.62930298,1746274.56795109,1409171.99658239,1095882.919903,722824.351437587,643891.5583594
IDNr116,1339781.19640171,869977.298882779,727025.370012225,606658.329307984,492307.069833192,331307.297113341,314920.438448767
IDNr117,1658103.04642042,1045251.98079645,814354.389649679,637686.296911037,483562.892325922,314046.436006486,267614.957890005
IDNr118,1809123.35135305,1090595.89612388,823815.735416876,620321.478461452,461423.800146455,302398.016413112,245333.722085178
IDNr120,1501937.53751096,951722.005790126,744884.059904075,585823.030335461,445058.549345036,291076.699930821,248947.117183517
IDNr121,719677.575420209,457339.085710622,359660.748340631,284464.259303447,215663.107681269,141148.77117611,121312.452367713
IDNr122,1241334.91750328,795137.244916795,625665.034384806,499130.224642824,382111.491493486,249419.93132346,215687.155735348
IDNr123,1053112.39705031,683830.97259942,571466.021605813,476853.540775108,386969.663247458,260418.509201615,247537.895520275
IDNr124,712055.096181201,461141.0272285,375121.439759626,307413.1067697,243535.290925393,161733.287630782,150788.751504799
IDNr125,923287.606394634,582031.497687814,453459.94436221,355085.201716928,269264.100539902,174871.629856275,149017.019442236
IDNr126,2979615.15036445,1928851.466455,1520460.37584911,1216327.5271146,939166.740430504,610710.870312146,531813.869474187
IDNr127,752235.281611466,483061.200384081,380505.312170269,304175.77329268,233601.902809704,152432.621672985,131880.908058815
IDNr128,391052.899869035,237636.702989145,180752.362287596,136828.883379907,101702.517421134,66740.7078716405,54172.9261815432
IDNr129,882988.679733349,563279.251689056,442692.61229379,353484.561357615,270513.942891478,176588.551759786,152646.400274926
IDNr130,1376544.63173518,795746.844158601,597413.682331065,440949.267940438,325908.154178298,213927.431357803,170867.988298612
INDr101,22873920.000187,12813350.6461636,9753583.32743749,7201618.8499198,5179977.32682756,3164232.44411605,2622658.40534857
INDr102,12332892.2437041,6344954.72104818,4684714.87761151,3282325.58536217,2324786.56635548,1425795.10463064,1216549.9012879
INDr103,45384751.8647718,21847010.3299775,15734220.2803133,10716644.930567,7507945.09630445,4701663.57536271,4256024.92270326
INDr104,544018.881848675,360166.758539564,320333.841379456,277011.950680155,234906.746159858,167518.012030736,166572.809361556
INDr105,21815598.9370306,12553045.4166918,9847189.56405443,7461118.51326173,5354618.73904988,3251904.53175703,2706774.2981545
INDr106,9227551.58146376,5540656.96519179,4479916.94793625,3563401.51793294,2627367.07008742,1633436.21652526,1415296.70086258
INDr107,2227947.44754561,1370563.99832662,1121162.80369279,905954.274937122,685074.958477122,431372.015691477,387959.501329268
INDr108,4334982.17761668,2588294.87272018,2096825.33002627,1639973.39963233,1199494.99173272,739757.444986512,636748.783285307
