"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"""
TZAr203,771469.099032421,300851.799097071,163215.86655591,120858.022614999,37240.2126995984
TZAr204,1550914.56237276,471177.243008383,224526.927357667,133740.797677372,32116.4695838175
TZAr205,1748658.21836969,440933.544706094,209778.608822835,117647.818250525,23134.8098508533
TZAr206,846025.392370262,166559.240078576,78243.9508379801,45416.526843403,7183.88986977932
TZAr207,2254610.63367234,968122.879622544,529372.841849872,508538.55439248,137002.090462767
TZAr208,866795.611260126,145068.699783237,65742.7077742622,39192.2721006392,5521.70908173638
TZAr209,1235202.60181915,205233.073656268,93278.9653091497,56373.8188857877,7932.54032964019
TZAr210,980525.222590463,263548.659854425,124719.064116443,71041.0715966229,15064.9818420459
TZAr211,1098995.38790248,361923.109165344,176584.371230451,101698.05849072,26138.0732110071
TZAr212,2174002.17897098,521639.083155271,250829.237840768,142121.30630526,26107.1937277189
TZAr213,1152757.33245494,292376.192945008,138902.946177539,78351.7215574513,15430.8068650647
TZAr214,2515326.32346165,298254.041232003,137135.427157671,93690.7241007989,10572.4840478786
TZAr215,1403903.42806483,166467.414988743,76540.7233646058,52292.5107236065,5900.92285821212
TZAr216,1701169.6070418,303040.502196604,139374.704490179,84981.0399106266,12473.1463607928
TZAr217,3218277.81829208,538617.607860448,244092.488928018,145514.834537046,20501.2503824056
TZAr218,1963403.09959358,356267.737710734,163962.360512299,99129.1939284499,14536.6082549337
TZAr219,4214848.49989102,787539.846744186,361711.408256251,217278.90606212,33832.3390464253
TZAr220,1494132.63253042,358508.369533674,172388.120433263,97676.1125552556,17942.7649473846
TZAr221,143757.153445322,48238.6651882572,24031.7128028304,13661.5096856795,3526.95887791135
TZAr222,76662.262778132,29896.1808173268,16219.0522824089,12009.8776479537,3700.62647417866
TZAr223,253278.154266677,137210.071103648,79593.2034714922,117318.47327384,30392.0978843432
TZAr224,160095.737168158,47620.3435527479,23054.5491746794,13679.2612753581,3181.10882905705
TZAr225,139789.736982858,48418.1253192771,24652.1680239107,14844.6423717498,3967.32730220491
UGAr101,2665829.19409375,952015.147290448,488912.130480249,316949.978938091,80260.5491974558
UGAr102,2576432.30865209,896418.286743277,392938.90448832,245267.716847134,58177.7832691794
UGAr103,759048.358611892,370872.123665671,211400.509785371,248808.439117673,65448.5688193929
UGAr104,2489872.2157217,770837.311860934,327532.50889551,200685.605019165,41020.3585026861
UGAr105,4354757.47030499,1360946.50346171,568939.738416919,351348.764867036,72195.5229493516
UGAr106,3876444.00933736,740993.550170113,258604.33712439,173041.746899727,24246.3564684125
UGAr107,1927479.97422104,424322.786532085,151344.785804072,102620.035092714,15821.4183500929
UGAr108,3542452.59924358,895272.026141379,336520.249411838,220012.139263044,37725.9859401591
UGAr109,3084208.95153738,905666.986796845,367775.144656109,229559.79728406,43909.1197256089
UKRr101,2529449.53248291,1341197.35156449,1310048.32000725,1944711.55085129,810866.245094057
UKRr102,1741772.90936318,843413.827445896,797437.483605598,1304944.58462491,458185.194960413
UKRr103,4422823.19458008,2361828.76804375,2334119.74254424,3471232.32618891,1500763.96864301
UKRr104,2160051.02309247,1163470.7940755,1139343.00649246,1695045.83179733,730789.344542243
UKRr105,3814892.88279624,1709256.09190868,1647736.78924738,2901897.08393495,1018757.15211274
URYr101,377404.35331802,218207.519261718,269492.034566051,582992.484907218,272340.607946993
URYr102,95797.5435275201,49195.3267255549,50899.3169808324,76323.5196233032,33602.2931427893
URYr103,114608.240393856,63747.9336898222,76724.064479621,138391.476840592,70664.2845961086
URYr104,92112.9288423812,47050.9474792818,48224.6275596655,73272.7937770866,32157.702341585
URYr105,46693.5702292502,24346.4646601046,25270.9967174264,39029.390713305,18199.5776799139
URYr106,44076.0131359424,24133.1494532484,28401.8441152569,50820.8160813203,26410.177214232
URYr107,96543.0120395912,48248.7594003406,48452.6134712765,77879.8256255496,30258.7894632421
USAr101,942277.210949483,606520.594286873,789290.674504062,1664058.25524827,849320.265011316
USAr102,125136.273836016,79494.2538748275,114605.941395015,251442.662959475,165202.867934666
USAr103,1214977.06429389,795314.309374484,1150000.04661374,2268322.57053705,1390006.00918083
USAr104,580656.763963745,370583.221957035,489014.624273916,1011528.53333639,523289.856468916
USAr105,6699172.63865417,4234334.3318571,6103212.50331347,13242366.3511754,8704293.17499991
USAr106,923234.955097632,586495.599212278,845543.885191947,1855102.82934608,1218839.73115206
USAr107,610291.220586619,387694.500880429,558934.653528988,1226289.10851364,805696.51649032
USAr108,160354.68964909,101867.156646269,146860.695152408,322208.812420323,211697.646131911
USAr109,113762.351370464,72268.8391144832,104189.144957343,228588.463570568,150187.200987142
USAr110,3603833.75239544,2406184.62132277,3383406.75581088,6596434.86545324,4225649.00501767
USAr111,1839456.42706724,1206029.99525941,1713320.48989186,3376866.62004774,2057223.46773375
USAr112,241297.85183188,153287.229233872,220992.41585239,484852.014296961,318557.488784897
USAr113,299025.330896024,193709.91875497,280579.561178873,550749.735859756,337575.453310377
USAr114,2205117.87607304,1393784.99884781,2008950.01792829,4358893.30482327,2865128.80232757
USAr115,1189866.32043085,770800.612674786,1116467.85590915,2191515.21284856,1343262.99813664
USAr116,535384.189731043,338399.348336108,487756.27336263,1058302.86237704,695629.326193179
USAr117,497376.864798111,319604.211000649,461412.701061416,982713.767965897,641867.455173927
USAr118,853575.809306389,541964.500372848,726532.618299125,1499013.59447006,799961.477551579
USAr119,900957.932175427,553164.502862653,748118.636142386,1585029.93490064,863132.993918896
USAr120,233388.400708377,151448.387377784,214011.153691251,443750.427984146,288223.630238441
USAr121,1019032.27024533,647351.942920079,933279.768234176,2047593.23429989,1345309.78430052
USAr122,1151598.51140317,731566.168793886,1054690.43837289,2313965.30750814,1520321.57392191
USAr123,1769102.10143614,1161834.22161959,1647222.42990361,3232699.15055534,2103397.09648532
USAr124,933756.079949862,593179.26450303,855179.64771916,1876243.45922963,1232729.54859832
USAr125,567643.602767764,375632.589746383,487895.625127177,1076178.3983652,479101.783993479
USAr126,1092686.14717483,707846.870897756,1025282.36909518,2012527.18333553,1233554.42949671
USAr127,182453.24628395,117649.854641838,166377.97174304,344236.055967606,220889.871363565
USAr128,321601.288267647,204300.908699918,294538.244314856,646209.782777955,424572.775939624
USAr129,521341.110466605,341814.575073699,485591.50064214,957075.888119932,583060.925697624
USAr130,226269.908406189,143740.555729242,207229.087676347,454655.60523086,298717.842957362
USAr131,1521509.46658293,966556.347746109,1393473.0467336,3057246.15467615,2008671.9842612
USAr132,377655.479251203,248473.895556634,349549.808290344,691789.344031627,416036.472870192
USAr133,3357376.79827556,2132812.13651382,3074850.45533942,6746147.514533,4432354.09533819
USAr134,1806663.02209562,1170364.21690122,1695216.64408407,3327541.4468239,2039576.67009519
USAr135,126215.237117479,80179.6776803232,115594.108924798,253610.678614808,166627.297662592
USAr136,2056575.37304725,1357701.88498391,1926372.95139758,3818653.46222164,2441325.32834963
USAr137,731863.873315456,467210.94524907,644965.804137764,1306549.16904998,736826.208247732
USAr138,691013.893270708,436767.942832746,629541.118113409,1365938.69452527,897840.351257865
USAr139,2188931.77090344,1406562.83210482,2030655.20802153,4324876.24706454,2824827.94190568
USAr140,180775.859659143,116162.873835671,167704.377898401,357175.692671231,233292.195935555
USAr141,924030.909180117,582131.386260028,772868.5453594,1679366.77886135,930329.380339102
USAr142,147435.871738073,93189.5335620463,134319.938351298,291438.948086684,191564.708261898
USAr143,1237007.91417241,790652.014548542,1059221.02603114,2252219.68543317,1257943.35981475
USAr144,4880306.64692175,3205076.33210559,4544085.14188707,8917836.42060354,5802504.45848205
USAr145,514200.27928777,325009.671116063,468456.889086361,1016428.27308497,668104.887424836
USAr146,106264.874446949,67505.9808663657,97322.5876069715,213523.402854471,140289.154225243
USAr147,1432327.26427914,910566.304512925,1306216.06623747,2841948.529242,1871622.83572847
USAr148,1218787.57002496,774248.789268027,1116225.47596627,2448971.69137842,1609023.47336232
USAr149,354696.591943903,229495.377139287,292097.198357288,645820.244746425,313451.587813097
USAr150,990424.972478886,626016.179953005,902316.510064056,1957789.57139296,1286867.76611109
USAr151,98732.5374016532,62720.9773258722,90424.1036461025,198388.295927287,130345.085699085
UZBr101,1390923.70963015,733678.675342681,459457.265638326,675239.561066565,182014.788322281
UZBr102,2751297.32459005,1411004.81278822,886294.667607336,1330833.14968597,346391.045328423
UZBr103,2382074.80456146,1310717.38856215,750448.746644346,1071390.76717311,287245.29305894
UZBr104,1783345.69573623,823507.432033556,613498.191481307,998920.735481633,311556.945267277
UZBr105,3577432.12564413,1833025.97706117,1144183.33752931,1750801.63281184,447606.926953542
UZBr106,606455.477558451,345405.438647593,352977.778374721,505996.939197531,234547.366221705
VCTt,40881.2068208708,18215.8385286606,15443.4118637164,25734.9081127174,8872.63467403473
VENr101,550799.524804791,328844.107362906,395431.641237176,761787.004678705,366976.721916421
VENr102,30750.6048733419,13852.7948575604,13161.3280240019,22876.1316080025,8100.14063709322
VENr103,488702.108952374,267548.676878541,268110.13617781,407038.79318278,189409.284808495
VENr104,197093.995261578,102680.059481177,64676.268650996,94636.4001194601,25230.2764867888
VENr105,523827.581124765,312588.957619865,328098.945861584,482935.087661685,256428.4277321
VENr106,326348.564501464,158141.991393988,109023.074207683,168701.38784567,53603.9820511948
VENr107,492148.97897307,267466.916933345,260373.160427972,383403.496992806,168082.446672807
VENr108,704707.383847867,410613.867315625,439056.373343172,640371.092803579,315279.282689757
VENr109,114553.704015975,53970.6166265033,48459.8762556265,85586.7424351968,30134.0606666983
VENr110,41416.5766845379,19519.6349084861,18791.0469585833,31715.4340217801,10990.3074266126
VENr111,332336.822597515,166982.037201786,158659.242982534,248551.621843546,93089.2753746191
VENr112,305244.173589828,136690.920660358,115299.688331557,191282.949524968,65496.2678932886
VENr113,695694.774803249,323651.820459022,295793.308617299,511163.621294528,186170.474825901
VENr114,318080.068234499,155343.815888553,146955.651403559,239034.462935466,83651.0015379238
VENr115,797254.939044993,478440.660320116,510939.312110903,817015.109387183,436118.979136804
VENr116,309839.23707002,158056.358235885,150947.967062213,232765.128866088,87546.308765794
VENr117,136183.226030645,79634.9679679905,85173.0819181182,122749.478333179,58471.2457500676
VENr118,378573.91943741,183449.354530226,126469.968007881,195698.564535832,62182.1934886505
VENr119,372597.019247961,171540.197375482,147270.757755345,255510.302253041,88498.723368171
VENr120,412174.539043514,218548.499603722,213472.755826714,316891.314395157,132130.891130893
VENr121,282491.21921911,129507.995478272,111577.400835189,193597.82456479,66457.5599026387
VENr122,243803.364252071,110245.636894855,95644.7342969859,156266.335076717,54636.9294793717
VENr123,1315460.13402004,619976.434757474,596835.256056863,1007335.52670398,349070.648461647
VENr124,109932.034834187,64284.23182387,68754.7980854163,99087.8269028869,47200.1083536403
VNMr101,8252435.35187921,3623299.73014482,3059733.64440918,5175774.42843658,1768887.84513021
VNMr102,5661615.56759459,2840181.74144569,1607789.51877561,1969722.36594654,532187.806237571
VNMr103,8081468.9227115,4198434.8759812,2543682.24980499,3956789.16875195,989498.782750353
VNMr104,2692010.47743324,1310486.99967962,733988.954418364,881385.63456371,235611.933905068
VNMr105,6108952.48406766,2753669.70227926,2039017.87305891,3378640.01939383,1058702.92120035
VNMr106,7480271.42634048,3854437.70800598,2141280.36074427,2926169.15354947,820949.351359798
VUTr101,23188.1742605944,8290.25466031377,3798.38706311064,2289.12026454158,579.063751439565
VUTr102,22519.4389499943,8781.49532767306,4679.59601717846,3255.67421120839,977.795493945822
VUTr103,28442.8987514929,10314.1731151266,5255.5168710074,3317.36248756919,874.048774803938
VUTr104,19380.4665145845,6680.94238661112,2871.17933845603,1752.67902762221,402.73273272614
VUTr105,23383.4696924686,8234.98096297964,4112.09275789283,2467.94628751179,635.510299147133
VUTr106,7231.31155108724,2464.97757550489,1108.46634054915,663.025133065669,153.219399793044
VUTr107,19348.5691832088,9876.66962694653,6429.01160574822,9136.96350915846,2680.78607493797
VUTr108,6356.99047799976,3278.30266830541,2033.75216837228,3141.94436761468,784.010317707873
WSMt,78202.9377902943,40296.4013547905,26316.0887345578,37172.2947937723,11525.2773265851
KSVr101,70711.9287330848,31163.707002381,25642.3937925572,40786.2228551301,13587.747616847
KSVr102,69564.8156983318,32026.9932361949,27495.8268364095,47704.4264098876,16522.9378191762
KSVr103,87521.598314839,39213.8992336717,37802.518138173,66575.570726116,23372.4135872004
KSVr104,75396.8394337955,33890.1415383465,26827.6061055633,43236.6218757824,13963.7910465123
KSVr105,123730.720756749,63246.6486863159,42427.1477402799,63171.3695114125,19784.1133052426
KSVr106,158143.985013338,74533.2689842011,71751.2476040195,121101.392827196,41965.105571245
KSVr107,68770.792276091,31993.6169146317,29239.748407383,50529.5260110041,18403.3163908902
YEMr101,2189194.88696386,449825.565995589,152576.068180502,102059.128632196,14752.3502278555
YEMr102,1775435.48461144,617736.623607742,258678.108151395,156260.931347992,37231.8522814338
YEMr103,2267838.09273025,810799.293890252,371487.93069469,223879.382500167,56633.3001846374
YEMr104,2956345.4645682,347951.671735217,140124.292304747,102795.79491814,12243.7764736988
YEMr105,2402962.78714931,639566.910084201,233612.475843053,154249.910656684,27052.9162667511
YEMr106,1601088.17925479,551174.381360094,231175.788497302,140299.003945452,32513.646942365
YEMr107,2898557.02551462,330561.898151926,131419.819940751,95284.3334599102,11690.9229327954
YEMr108,3299232.14007929,388308.251637574,156376.368837263,114718.389485805,13663.8499600634
ZAFr101,2211163.8745835,999709.790872736,863106.271546265,1455750.4652092,513559.597788297
ZAFr102,3068893.98193031,1559627.48807553,918245.875628604,1163676.16172367,356134.492641883
ZAFr103,505025.633788753,241535.639931482,153227.912494502,211907.176397466,61574.6373877967
ZAFr104,1223092.35148169,621247.950094682,396802.321532461,538380.239253982,169168.137637185
ZAFr105,4397742.22869174,2110917.54121714,1357189.63136965,1940699.64978914,546459.948932337
ZAFr106,1660180.51168495,845559.36546577,503042.40798025,630106.697635583,195525.017233446
ZAFr107,5437996.07943751,2364083.782566,1891631.06268906,2950696.76017734,995231.315130092
ZAFr108,1904020.85293091,990030.327644486,593954.797821464,742864.443825937,229393.577777198
ZAFr109,2439914.46817836,1240238.66842312,794853.318066594,1054508.95101393,338145.594317989
ZMBr101,909418.983208665,320139.922638018,159093.82995351,92951.595438814,23301.6687609923
ZMBr102,1061268.6974722,551206.378718365,307576.41574952,392390.925463222,109047.58259669
ZMBr103,1435191.98252918,359019.800041757,122509.403580453,81345.2370038832,13456.576844731
ZMBr104,861362.846794562,241258.592537096,91535.6156687289,56469.9975684375,10729.9474311759
ZMBr105,1142486.84469599,599920.511936343,336679.082520448,428792.82471168,122538.736135536
ZMBr106,1468713.12857235,452682.963263761,186214.830501012,112011.506465053,21749.5711978207
ZMBr107,469620.060099435,165318.882149394,82155.3710266832,47999.8049769083,12032.88174758
ZMBr108,1196977.18357252,430656.745403951,218297.853032389,135253.155361165,35757.0626299715
ZMBr109,674721.555163914,202144.896978162,78232.064744328,49583.0334601271,9545.44965346908
ZWEr101,1356798.68200201,375683.978281967,144537.388613096,101394.946785872,19180.0043170509
ZWEr102,928432.516244849,248940.09504265,88827.3519962767,64847.0579119037,12287.9788043199
ZWEr103,930730.26187388,277042.933279489,109632.33131696,75314.0338985965,15543.4396310748
ZWEr104,1042592.5331597,337899.606257364,141858.178013047,97339.9996186914,22592.6829511962
ZWEr105,491027.506073119,137583.709283593,54092.9959378176,36997.5028522066,6947.2858532642
ZWEr106,439616.782651525,131598.058495814,53352.9198111083,36419.7732054561,7916.46583609671
ZWEr107,1064174.52373593,366823.788117385,170988.870846472,111246.553519852,27271.2637803612
ZWEr108,1040684.08312058,350206.869673399,165745.148917248,107050.328649914,26118.5696388547
ZWEr109,907151.920558463,436332.010275021,244756.828825806,294913.095402426,78385.1449382832
ZWEr110,267620.20163376,143158.223930501,79593.6135237027,114136.380628995,31102.580283042
