"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"LBRr114",1250.43501828177,2210.78698749916,26422.470503444,4537.84765663363,4623.31370754879,47539.9933886385,12598.1598868348,5797.12015111936
"LBRr115",1503.31961556551,2404.74675962511,36854.0040243018,4186.31596249992,6606.69915039926,45357.3243950086,13910.8604162029,8913.96097639692
"MWIr101",27839.8857056577,18904.0081486188,477657.368821365,143664.612077426,33190.7891254356,271254.536175776,161117.820286048,73009.4916596725
"MWIr102",10809.3598825066,16844.6438138265,376311.165016469,52658.5245157239,21803.76059117,224656.379666679,58924.1561447415,41110.6619688834
"MWIr103",5974.40058779778,12993.7156979943,296962.712741224,86756.811011708,29334.6005050284,118426.085780396,58078.3783117901,44366.6787640608
"MWIr104",11753.6122628713,15068.6728364112,370194.498916763,129911.656079325,53523.3976319951,225975.293413324,146837.066630256,74623.1022290541
"MWIr105",11926.8912436268,26892.3016554509,386530.145763274,62332.4983197517,44611.8064053996,406477.644388843,137419.831437114,62204.0607865397
"MWIr106",5067.33472419556,6679.85766514137,183125.774813696,54061.5028731985,18940.7207654421,106756.024286018,48388.9735225663,28926.3304497416
"MWIr107",15358.2577578975,14135.9014776839,301277.939768577,105363.187696062,38869.2388133508,130663.332800476,92001.6078895797,62241.9817963733
"MWIr108",15279.8379385463,17845.253666591,359054.035411121,101365.24587189,30239.8945787052,127791.90954523,96054.2691836247,66829.4263042925
"MWIr109",28419.7614514783,68196.7857430045,1106413.92602221,170934.515276501,88470.6347308257,746818.435738808,258034.572886683,128450.453150493
"MWIr110",10583.5619289374,14739.2665859279,248613.441022519,96420.2219024784,26001.2930386292,125585.247794338,77135.8804058604,46913.6444213099
"MWIr111",14880.5030792798,17274.7077193079,417122.716418189,62898.4901114115,48633.8977047355,333912.897639313,129031.445189626,67175.9401381371
"MWIr112",41647.4573495044,78977.2290978507,1622888.73233419,340723.495932057,135294.436633837,730360.994451752,332866.308742375,159168.373458432
"MWIr113",31028.4538145463,42258.1580615022,1070175.40951092,277645.166709223,101425.764275922,387981.226860546,220297.69470747,142443.35305987
"MDVr101",461.70430423063,2990.81756995797,35249.5951640819,4620.53297755827,9892.31516386518,83967.9029748683,35636.0628006214,7551.06904481628
"MDVr102",802.396971871591,1281.9463828208,12520.8697053642,6364.06442969462,693.177508905425,23114.4292927905,14761.6959989986,1173.41970955424
