"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est"
"MRTr107",0.554720381,"MRT","DHS",65070.32102,7938.14869802489,12269.8123376769,15266.7723891978,15860.1080816962,15095.8044695208
"MRTr108",0.637754574,"MRT","DHS",136635.4566,2984.09023118986,7714.35054381616,19110.3928984333,38525.2515653239,78074.5507454079
"MRTr109",0.524382345,"MRT","DHS",88975.07336,17639.0115362185,20712.3514541846,20481.972067917,17656.6836671595,12002.5988787962
"MRTr110",0.440593852,"MRT","DHS",296105.8626,95509.2222249885,74622.5652214003,54084.583220245,38108.8583422039,22152.9776608342
"MRTr111",0.593180382,"MRT","DHS",58250.95567,3502.26870682416,7877.44029107808,12308.4371385123,16855.6865543999,20368.6262870205
"MRTr112",0.540498381,"MRT","DHS",23419.2943,3493.02031006163,4838.89035440306,5704.97114324227,5286.26755081541,4347.55101424495
"MWIr101",0.548239972,"MWI","DHS",1206638.512,42839.5320782336,76445.6427931051,154352.452847379,279712.315169374,531099.916918186
"MWIr102",0.495230967,"MWI","DHS",803118.6516,78495.5647587452,121871.280548962,155206.433204275,191062.492229895,216317.356400078
"MWIr103",0.448320973,"MWI","DHS",652893.3834,226637.883964457,180557.72194474,135637.362568042,95699.8557990688,62243.8063111801
"MWIr104",0.448370216,"MWI","DHS",1027887.3,356808.950050601,284262.322184118,213541.637783406,150665.742506733,97993.9751843438
"MWIr105",0.52563798,"MWI","DHS",1138395.18,111264.969870528,172748.669304303,220000.189402573,270825.014211761,306622.982028364
"MWIr106",0.44750285,"MWI","DHS",451946.5191,156883.505574098,124985.849151356,93891.0324887986,66245.4511049362,43086.4706445307
"MWIr107",0.479312492,"MWI","DHS",759911.448,150701.739512684,160789.452152369,163063.74711912,152278.4736343,135796.71659258
"MWIr108",0.496983437,"MWI","DHS",814459.8725,79604.0380059119,123592.282933004,157398.177152151,193760.576660841,219372.076793571
"MWIr109",0.504315704,"MWI","DHS",2595739.085,253703.490807365,393897.023347305,501638.710680118,617528.154489506,699153.749764012
"MWIr110",0.465906429,"MWI","DHS",645992.5571,156629.592630034,149774.917365362,143925.355664012,119882.33260776,92374.3437910902
"MWIr111",0.52004119,"MWI","DHS",1090930.598,106625.855634164,165546.035698999,210827.437081262,259533.156761429,293838.55362489
"MWIr112",0.460178766,"MWI","DHS",3441927.028,1109242.6142571,899088.220695629,724661.556931411,561558.201991474,357652.747661284
"MWIr113",0.469204146,"MWI","DHS",2273255.227,551181.335196076,527059.654220747,506474.979417453,421867.305172922,325066.376625891
"NAMr101",0.605265828,"NAM","DHS",97923.72178,26315.2060507971,26260.5789952177,22943.5136402852,14705.369967263,7921.32307933917
"NAMr102",0.695832434,"NAM","DHS",175063.8505,11807.6911056583,24717.88944412,36577.2806941455,49262.0837112659,53369.9391167186
"NAMr103",0.659844408,"NAM","DHS",85793.14772,11741.159309002,16890.4187614525,19903.6151264621,20335.2120346346,17352.7160601856
"NAMr104",0.678918951,"NAM","DHS",86332.26969,5822.93129071733,12189.5610747884,18037.9881534355,24293.4648375757,26319.2427448831
"NAMr105",0.732838732,"NAM","DHS",388660.901,9522.29188319011,22910.7683385961,53751.6918270248,106567.759116112,193623.684565334
"NAMr106",0.570254529,"NAM","DHS",95543.03675,33139.991376097,23929.9897227938,18420.6654321544,12655.2920548325,7086.17047658331
"NAMr107",0.573115443,"NAM","DHS",256151.4372,88848.5096197537,64156.4416223651,49385.9111572223,33928.9116015153,18998.0642605127
"NAMr108",0.554994848,"NAM","DHS",235369.8808,85166.9878784392,61930.8298371431,42510.1316717064,29457.9641581329,15352.4445180337
"NAMr109",0.590275826,"NAM","DHS",73727.14123,25572.9450063402,18465.9164282306,14214.5680948018,9765.6358471726,5468.14408750634
"NAMr110",0.612622588,"NAM","DHS",253251.8136,60666.075865325,65165.7818226866,56881.9616750165,43907.8483157676,27327.1924651078
"NAMr111",0.662532799,"NAM","DHS",187284.3017,25630.6579344948,36871.3628911622,43449.0954036418,44391.2606896943,37880.5463641081
"NAMr112",0.613258655,"NAM","DHS",194782.5906,46659.8649407822,50120.7064283676,43749.4037889473,33770.674022202,21018.0581394995
"NAMr113",0.634679037,"NAM","DHS",150476.8522,25177.8766934032,32461.9435870763,36246.3622891563,33030.7125978313,24354.663076188
"NERr101",0.474444129,"NER","DHS",569773.2085,11833.0926713228,32271.646552302,82018.8630274029,176058.362754266,307842.757197357
"NERr102",0.354423743,"NER","DHS",719356.7664,163865.980746104,185357.864856129,175431.180130264,121739.645004736,63109.3107736425
"NERr103",0.355232592,"NER","DHS",2334765.253,531848.195311243,601602.879753435,569384.542958715,395121.734229387,204829.415412974
"NERr104",0.358166854,"NER","DHS",3951208.515,802322.35633205,976893.66713594,923724.336407527,772003.366580468,462393.466709108
"NERr105",0.471664453,"NER","DHS",4301941.872,89343.0510220626,243659.662319368,619264.605438915,1329288.27005094,2324296.10136581
"NERr106",0.33196958,"NER","DHS",4007602.489,1178320.93253391,964447.092507707,804231.995178186,598215.171392711,322356.537121136
"NERr107",0.341310588,"NER","DHS",4247926.236,1248981.25936331,1022282.05485512,852459.344838989,634088.317967489,341687.279399975
"NGAr101",0.604470783,"NGA","DHS",5446790.327,169249.187731124,427539.454830185,896899.675052742,1375449.64113182,1788499.44799972
"NGAr102",0.656534508,"NGA","DHS",5720566.835,177756.299042014,449029.222555484,941981.282076437,1444584.99921827,1878396.26870275
"NGAr103",0.425815764,"NGA","DHS",6217056.209,2853122.99010683,2178249.11651258,1336928.80564674,716614.66629522,267283.388721558
"NGAr104",0.621285629,"NGA","DHS",4118717.959,127981.733682466,323293.963063204,678211.676471055,1040078.43124558,1352415.70794874
"NGAr105",0.59865774,"NGA","DHS",5521595.693,171573.629590153,433411.214798524,909217.554836919,1394339.85126336,1813062.41954192
"NGAr106",0.508527981,"NGA","DHS",5487061.133,1667049.27749568,1880068.12107357,1467383.81373521,876149.961543186,390249.878025824
"NGAr107",0.609058873,"NGA","DHS",3665516.999,113899.331064774,287720.482217717,603585.012077041,925633.949198489,1203603.35826548
"NGAr108",0.481670965,"NGA","DHS",4097864.491,1802711.55415968,1366683.03979812,940688.405064751,499896.136847696,200322.934794036
"NGAr109",0.643101444,"NGA","DHS",5159423.109,160319.769613824,404982.900172526,849580.143921283,1302882.29171287,1694140.00327895
"NGAr110",0.513853532,"NGA","DHS",7689100.473,2336060.97643351,2634567.45398339,2056266.78886574,1227761.98777967,546862.965252943
"NGAr111",0.483449503,"NGA","DHS",12277858.59,5401212.65335705,4094801.3622329,2818453.18214005,1497768.92119864,600199.609122449
"NGAr112",0.454076636,"NGA","DHS",7544124.114,3462139.19036367,2643209.44410843,1622304.27107609,869580.361299872,324336.629803493
"NGAr113",0.566637376,"NGA","DHS",3021183.353,258440.688243202,568013.598083616,751577.803940172,782965.165949332,607068.697393305
"NGAr114",0.672814387,"NGA","DHS",10823405.44,336317.807227507,849570.588073724,1782243.89765464,2733178.30034257,3553956.27383716
"NGAr115",0.481821413,"NGA","DHS",5253139.885,2310934.3871924,1751980.13557656,1205888.52824579,640827.518967379,256798.242342563
"NGAr116",0.661493043,"NGA","DHS",4944173.604,153631.279384966,388087.141295232,814135.928245719,1248526.45338761,1623461.01661659
"NGAr117",0.605319974,"NGA","DHS",4472117.534,138962.988223655,351033.650578574,736404.473504213,1129320.58844784,1468457.43286657
"NGAr118",0.625989908,"NGA","DHS",7236874.795,224872.834684682,568050.04760166,1191665.23077966,1827490.36443654,2376288.74971391
"NGAr119",0.561640428,"NGA","DHS",4100729.435,350788.156047594,770979.38422996,1020135.77568859,1062738.64490875,823989.869398646
"NGAr120",0.642340519,"NGA","DHS",7061958.855,219437.637258507,554320.224873216,1162862.57080396,1783319.75156962,2318853.62859577
"NGAr121",0.338523296,"NGA","DHS",4840512.907,2221401.60786675,1695954.2601331,1040914.04708629,557946.144435045,208103.103694072
"NGAr122",0.639967261,"NGA","DHS",3811353.493,118430.937142706,299167.74774399,627599.284010926,962461.280763262,1251489.99853585
"NGAr123",0.654932672,"NGA","DHS",5508883.224,171178.612539167,432413.364369279,907124.246919649,1391129.63756424,1808888.17334843
"NGAr124",0.634214777,"NGA","DHS",4264707.704,132518.10175888,334753.257848005,702251.183591875,1076944.46248856,1400352.66947484
"NGAr125",0.414192447,"NGA","DHS",5610533.377,2574778.35595364,1965743.74764747,1206500.8638486,646703.257705266,241207.787597142
"NGAr126",0.339242176,"NGA","DHS",4281751.592,1964975.62421535,1500182.93366862,920756.84206969,493540.010755934,184080.863466693
"NGAr127",0.55801794,"NGA","DHS",4446087.247,380331.053712119,835910.211160941,1106050.21238069,1152241.0368493,893385.166727177
"NGAr128",0.608865655,"NGA","DHS",4407830.326,136965.37915808,345987.501156477,725818.573826851,1113086.47406773,1447348.1870321
"NGAr129",0.500760975,"NGA","DHS",2943610.7,1003262.39867515,1051147.10743363,821172.342258655,407115.34597149,156946.16718252
"NGAr130",0.36417968,"NGA","DHS",3158482.05,1449486.29186421,1106626.75447163,679206.604027533,364065.320333376,135789.31204098
"NGAr131",0.642306334,"NGA","DHS",2197332.533,68278.1462216224,172477.054712859,361825.353375773,554880.959705818,721512.631551374
"NGAr132",0.566162786,"NGA","DHS",2885456.099,246830.18969392,542495.475912715,717813.023859924,747790.302481866,579796.017234806
"NGAr133",0.611183294,"NGA","DHS",3164001.447,98315.6396218026,248354.603816255,521002.590390461,798988.834441454,1038926.50564844
"NGAr134",0.411293157,"NGA","DHS",3138215.037,1440185.38178921,1099525.86915267,674848.34304786,361729.224555962,134917.993569376
"NGAr135",0.574801545,"NGA","DHS",2424776.584,207422.342832219,455882.980640381,603210.082644816,628401.317846668,487228.277905405
"NGAr136",0.415884892,"NGA","DHS",4301634.842,1974100.4182957,1507149.36123336,925032.577849012,495831.871740396,184935.683217414
"NGAr137",0.64008804,"NGA","DHS",2226036.639,69170.0745561804,174730.15003944,366551.935784584,562129.458349322,730937.866351003
"NICr101",0.699863919,"NIC","DHS",3211870.995,242051.42213298,448798.683938165,629297.496835792,844792.5221497,1010515.63763478
"NICr102",0.607821684,"NIC","DHS",2103939.9,631732.516944135,558377.986094411,462262.132570273,295322.842459341,175641.792049512
"NICr103",0.545060092,"NIC","DHS",926971.2533,374772.490582885,241379.759627424,156996.800253936,108441.065050959,62398.9999757123
"NPLr101",0.576273278,"NPL","DHS",6207873.025,1398841.42888538,1309265.17251581,1203251.92196208,1192792.33643748,1038826.57879447
"NPLr102",0.584015825,"NPL","DHS",10388922.04,1761236.04556887,1944760.8476472,2130887.19193563,2270529.01602823,2392404.76901425
"NPLr103",0.60173352,"NPL","DHS",4781342.198,662988.322253145,816824.087453664,944548.869212574,1128377.07341816,1375993.64885851
"NPLr104",0.552797838,"NPL","DHS",3350092.17,912164.765829094,779586.008459244,668380.875389217,500902.412388782,385583.388235137
"NPLr105",0.555784136,"NPL","DHS",2911093.983,792634.120663516,677428.567124078,580795.824700496,435263.844927338,335056.298297626
"PAKr101",0.566477424,"PAK","DHS",115272411.9,12278611.1000246,18468216.9389046,22357790.3087293,26342684.9652743,29430803.8255185
"PAKr102",0.533314386,"PAK","DHS",46940111.51,12403632.1691273,11490359.4857934,10496086.6187105,8367788.96801394,6362577.09838389
"PAKr103",0.528781315,"PAK","DHS",29268535.57,10279792.2537705,8071970.52428657,6184549.20884413,4587045.42723896,2882876.17820036
"PAKr104",0.476839483,"PAK","DHS",7993268.27,4378578.05813147,2271708.16247568,1430603.30053678,859836.49972567,496493.374254626
"PAKr105",0.67796963,"PAK","DHS",2318975.538,89726.7962120242,155113.517543034,297718.630303389,516380.108525429,967520.793369019
"PAKr106",0.593284002,"PAK","DHS",1029433.59,109653.424410669,164929.340428899,199664.949857637,235251.820509894,262830.086915959
"PAKr107",0.609918642,"PAK","DHS",3650036.359,141228.772440148,244146.593841499,468605.126510416,812775.357176788,1522864.73747419
"PAKr108",0.464189918,"PAK","DHS",4343373.655,2482006.70428334,1296784.71512625,728211.134907879,441466.131935059,237263.184283456
"PHLr101",0.773133715,"PHL","DHS",12171956.29,989798.067295588,1658720.78431096,2272150.87224656,3087143.04597986,4013296.22073867
"PHLr102",0.735174885,"PHL","DHS",1852806.424,305707.530537689,352059.328392415,384035.395070091,395827.732625098,405308.309170707
"PHLr103",0.718538145,"PHL","DHS",5181572.405,854943.983200905,984571.770310838,1073996.27929963,1106974.81935324,1133488.27115041
"PHLr104",0.699276971,"PHL","DHS",3654977.747,737312.933743184,761005.072508871,786577.119322666,723124.457541018,639790.469514925
"PHLr105",0.726093389,"PHL","DHS",11416052.41,1883614.57815732,2169210.82110692,2366231.1079159,2438889.50429264,2497304.00314138
"PHLr106",0.73782417,"PHL","DHS",14197826.97,1154537.64044885,1934794.22092056,2650322.11464598,3600959.59549826,4681259.44292251
"PHLr107",0.683546566,"PHL","DHS",2862746.494,826787.575593119,710964.524278155,574469.181904304,447355.262373256,334091.898149091
"PHLr108",0.686612572,"PHL","DHS",5766998.265,1546306.27668731,1352825.27915912,1172816.74953417,1003098.49751987,733565.512138593
"PHLr109",0.682279707,"PHL","DHS",7424731.634,2144330.93533444,1843935.81657454,1489925.67682208,1160246.90804462,866490.515331903
"PHLr110",0.699618013,"PHL","DHS",7162774.173,1444935.21022648,1491365.43536076,1541479.77507704,1417129.60977418,1253817.38778971
"PHLr111",0.694723897,"PHL","DHS",4116178.019,1103671.54874496,965575.056857123,837094.499238169,715958.596943193,523580.222814816
"PHLr112",0.680300934,"PHL","DHS",3491891.737,1008490.52108485,867213.060195971,700720.162842609,545670.441814762,407515.20995329
"PHLr113",0.694358326,"PHL","DHS",4877629.136,1307839.57299313,1144196.63303711,991948.477500827,848403.663908637,620437.244950682
"PHLr114",0.695513605,"PHL","DHS",5052381.924,1354696.0693082,1185190.2276849,1027487.41602246,878799.764449203,642665.900576412
"PHLr115",0.663454995,"PHL","DHS",4387856.041,1421637.7420447,1135708.16985622,918514.950849751,593909.787497219,383886.453562542
"PHLr116",0.698389667,"PHL","DHS",2609476.509,526405.607247248,543320.64307962,561577.841910014,516275.724684092,456779.306591296
"PHLr117",0.595147092,"PHL","DHS",2685918.463,1171739.13555204,682098.084565917,433407.307997754,302987.515900836,189478.559703049
"PNGr101",0.549674481,"PNG","DHS",202051.2823,33398.1357608154,40935.9188585762,45927.7750273739,43768.5917960118,38091.0093574681
"PNGr102",0.50967548,"PNG","DHS",129847.6545,44493.715094399,30543.2812713891,23624.327212672,16973.052630974,11217.474898407
"PNGr103",0.556733694,"PNG","DHS",254162.3044,42011.8449682954,51493.6968050469,57773.0020024829,55056.9440816525,47915.0570340927
"PNGr104",0.710882473,"PNG","DHS",369999.8333,8955.36672514876,20483.7015935204,48288.2959340521,100117.322468232,214702.745192022
"PNGr105",0.547893798,"PNG","DHS",265261.5655,43846.5011251029,53742.4251803766,60295.9474694362,57461.2793711557,50007.5063054284
"PNGr106",0.542569773,"PNG","DHS",208136.0706,45728.4571615674,47509.3794829751,44707.9661833549,39638.1849711802,28513.0894431933
"PNGr107",0.478081672,"PNG","DHS",642765.1408,229765.027796052,158835.084587297,109550.141929629,79388.368156952,48834.5743327035
"PNGr108",0.479695536,"PNG","DHS",580592.1827,207540.469338775,143471.3903979,98953.6488224228,71709.3429987017,44110.9361776542
"PNGr109",0.571066075,"PNG","DHS",434915.0601,58799.5544511126,80413.760581931,95214.4527754377,101730.989067494,102463.160265001
"PNGr110",0.558234956,"PNG","DHS",520019.1181,70305.434912532,96149.102887597,113845.9904131,121637.680714379,122513.12296818
"PNGr111",0.511139492,"PNG","DHS",709105.0912,188252.467465965,178593.274681221,156783.980491131,105087.57367202,66814.2135475237
"PNGr112",0.57949717,"PNG","DHS",732977.846,48839.4276085622,97194.9875664855,144518.968552777,203544.73225529,260279.234726132
"PNGr113",0.544503652,"PNG","DHS",551256.9376,121113.698281082,125830.544247149,118410.885982012,104983.362068118,75518.0893088775
"PNGr114",0.537366603,"PNG","DHS",495984.0038,108969.979135327,113213.880641117,106538.169983955,94456.9849363293,67946.1095905907
"PNGr115",0.518567048,"PNG","DHS",251388.7876,66738.4286846554,63314.0945577602,55582.3604426089,37255.1798951671,23686.6782464296
"PNGr116",0.596277823,"PNG","DHS",41531.65736,2767.31743553588,5507.2181823088,8188.66807054159,11533.1590492022,14747.8236259936
"PNGr117",0.585405323,"PNG","DHS",155199.9201,10341.2064961355,20579.9593899855,30600.2868909703,43098.3369486407,55111.2378820585
"PNGr118",0.586718968,"PNG","DHS",297932.8931,19851.7213639864,39506.765447999,58742.5044886784,82734.657380195,105795.48323185
"PNGr119",0.578101305,"PNG","DHS",261410.3178,17418.1666772018,34663.7660701167,51541.4615921552,72592.4984441769,92826.3764557203
"PNGr120",0.579571076,"PNG","DHS",254070.0383,16929.0727008651,33690.4237261013,50094.2014491398,70554.1350288842,90219.8552063237
"PNGr121",0.451707057,"PNG","DHS",485663.3476,173606.882946315,120013.320574581,82774.3841138918,59984.61676316,36898.6451560253
"PNGr122",0.537922757,"PNG","DHS",465948.2138,102370.977182569,106357.876580565,100086.433484178,88736.8606140845,63831.4303603248
"RWAr101",0.63276221,"RWA","DHS",1305419.477,34861.8790803127,71385.8254804333,162724.914772919,345525.382104198,744014.520923442
"RWAr102",0.52274181,"RWA","DHS",2826417.83,685163.815499036,637269.827719163,579879.211862473,526532.208617812,380301.942704526
"RWAr103",0.529885629,"RWA","DHS",2648749.666,483081.478841473,530076.844044893,575066.83757724,561259.942856565,490452.598238785
"RWAr104",0.530244577,"RWA","DHS",1814772.622,330979.953768412,363178.50511768,394003.089854584,384543.390866964,336030.225542844
"RWAr105",0.512350386,"RWA","DHS",3027081.806,790401.153010766,722577.27783783,612814.226132784,506627.35575446,373688.992790404
"SDNr101",0.624536029,"SDN","DHS",832792.1999,18234.6109991943,50598.9125115386,124653.622928813,240051.90913153,404899.878585233
"SDNr102",0.600710295,"SDN","DHS",1365259.65,29893.3859294497,82950.6491465445,204354.173383779,393535.36870554,663783.194161395
"SDNr103",0.522307444,"SDN","DHS",1887642.66,230869.934543352,383039.297109602,473964.83169601,470358.960080853,372613.008344508
"SDNr104",0.457042628,"SDN","DHS",1986100.511,615664.044424072,512720.199612945,414433.132513907,276559.059338303,143759.697115304
"SDNr105",0.455812134,"SDN","DHS",1708235.149,529529.575585864,440988.087828516,356451.871367768,237867.068317806,123646.998861256
"SDNr106",0.626790429,"SDN","DHS",6680336.199,146270.980860806,405884.861699538,999923.041651732,1925603.35988135,3247949.86817652
"SDNr107",0.548392756,"SDN","DHS",3850575.084,232104.371816079,560371.756983502,870738.016891591,1139083.16334251,1145642.7148066
"SDNr108",0.495705685,"SDN","DHS",2212019.78,439649.123028985,554138.896003252,544947.260744045,448762.162690899,253898.923804126
"SDNr109",0.496883549,"SDN","DHS",1641654.126,326286.32136952,411255.095106258,404433.50784723,333049.57877646,188431.504825876
"SDNr110",0.42466785,"SDN","DHS",1009646.168,326496.717379877,273817.339557526,197359.363358663,132841.746966401,64271.6162040329
"SDNr111",0.465885977,"SDN","DHS",4180952.562,1296038.21639926,1079330.48719753,872425.769776012,582186.199178108,302629.434229361
"SDNr112",0.436155601,"SDN","DHS",908291.8514,293721.025547429,246329.918514709,177547.250925797,119506.298463288,57819.6472434205
"SDNr113",0.468084898,"SDN","DHS",2879496.16,892604.499092838,743354.043646338,600855.096225574,400961.957850206,208426.257137336
"SDNr114",0.446488622,"SDN","DHS",1396813.467,432993.105654173,360593.270912405,291468.522091539,194502.451595509,101105.397149005
"SDNr115",0.442601717,"SDN","DHS",5654255.956,1828458.3920291,1533441.48882979,1105258.84325754,743945.020341243,359936.164016025
"SENr101",0.638614316,"SEN","DHS",3223484.422,71276.9727076052,192078.632236474,481703.68371146,943066.195174021,1560301.16855635
"SENr102",0.575917469,"SEN","DHS",582947.5182,12890.0062494881,34736.2503746895,87113.1763537938,170547.775637742,282170.959985636
"SENr103",0.406556925,"SEN","DHS",1602137.258,523206.528218067,426128.331871264,312661.487404412,213950.439754191,101536.362318957
"SENr104",0.473255034,"SEN","DHS",1550559.753,376062.825200759,420329.209314181,392548.778482207,248449.525862658,121869.085822725
"SENr105",0.408229846,"SEN","DHS",901499.938,294400.90129268,239776.375490787,175930.189565609,120386.881467478,57133.0726367047
"SENr106",0.436637538,"SEN","DHS",1632089.502,532987.968302135,434094.877626185,318506.750107953,217950.281679985,103434.602862246
"SENr107",0.529677209,"SEN","DHS",1871123.78,231107.441937311,372370.279703782,469045.51530997,473216.895915965,367716.067865733
"SENr108",0.426751343,"SEN","DHS",919366.0711,300235.406061392,244528.318844502,179416.814523189,122772.736371211,58265.3490097945
"SENr109",0.513010618,"SEN","DHS",755177.3188,114038.46845811,164679.081726126,196551.686110391,176871.885096755,118756.283223077
"SENr110",0.431633269,"SEN","DHS",1196754.053,390821.404392451,318306.565632009,233549.841251016,159815.305859993,75844.9705387775
"SLBt",0.55670882,"SLB","DHS",507044.341,101408.8682,101408.8682,101408.8682,101408.8682,101408.8682
"SLEr101",0.42773396,"SLE","DHS",591087.9082,122242.907127199,137480.788033649,133100.524965227,117770.158642151,77170.6098698205
"SLEr102",0.409364293,"SLE","DHS",396138.4856,98994.144655092,101662.190889104,91818.0891897831,61419.259288638,35571.9953119272
"SLEr103",0.37330987,"SLE","DHS",389984.7085,131223.490513421,98197.3193516567,69678.4270548332,50392.8492220631,28237.4582338772
"SLEr104",0.4152595,"SLE","DHS",652811.4959,145420.200914937,160749.962951832,145050.420415107,116854.886634678,78195.4744394915
"SLEr105",0.378895256,"SLE","DHS",501129.2197,168621.804840076,126183.270653361,89536.5767396799,64754.665141216,36285.0519587852
"SLEr106",0.397579398,"SLE","DHS",510814.6592,164763.234537802,122434.233086937,97426.8862686456,69856.363995637,42055.9338936039
"SLEr107",0.430751324,"SLE","DHS",705883.4066,109831.264687225,145724.923446743,168204.224562584,159974.481809679,126822.635806887
"SLEr108",0.407057658,"SLE","DHS",426816.0052,106660.389979229,109535.053453456,98928.6107198682,66175.6528205384,38326.7404908509
"SLEr109",0.476220448,"SLE","DHS",723079.5614,45352.18334178,97700.5563541143,149454.921756561,210073.794968385,244702.096809188
"SLEr110",0.3952698,"SLE","DHS",197199.1123,63606.5606288914,47265.5231110392,37611.4802899728,26967.9280348368,16235.6202614754
"SLEr111",0.384352333,"SLE","DHS",360836.4125,116387.760984829,86486.8081575194,68821.7683049288,49346.1166794953,29708.0595421276
"SLEr112",0.370847926,"SLE","DHS",354277.0825,119208.457053031,89206.2151437554,63298.5584104649,45778.7990455398,25651.9912249678
"SLEr113",0.462733683,"SLE","DHS",560654.6034,35164.7477292528,75754.1349510965,115882.946160678,162885.035741702,189734.8014817
"SLEr114",0.532780968,"SLE","DHS",865237.3423,19712.8536672331,48809.0210757378,118376.565821667,244940.00863544,478491.531335299
"SLVr101",0.638142801,"SLV","DHS",1433189.759,370410.639515465,326663.962458043,287943.134123587,226314.788596135,169461.845742639
"SLVr102",0.702600457,"SLV","DHS",2859149.477,376318.98818378,478416.136460098,568783.826482721,712613.684075823,845298.581007294
"SLVr103",0.634706444,"SLV","DHS",679296.2339,175565.413330131,154830.578473733,136477.870679172,107267.570538947,80320.6922738815
"SLVr104",0.625385853,"SLV","DHS",1232330.052,318498.063350623,280882.426988125,247588.273094521,194597.061169095,145711.985356185
"SOMr101",0.448752625,"SOM","DHS",1290555.244,31202.4900244972,82468.8232149767,197432.15870106,365694.603865058,545221.100002558
"SOMr102",0.389225801,"SOM","DHS",534711.841,12928.0330790574,34169.0574591038,81801.4676570078,151517.136353173,225899.805134117
"SOMr103",0.436929274,"SOM","DHS",478741.853,11574.814764413,30592.473607172,73239.0480281799,135657.356087934,202254.15449935
"SOMr104",0.329078707,"SOM","DHS",263900.8096,62384.4109877911,73612.6013412374,65566.6104745254,47284.3349709411,24148.5801896631
"SOMr105",0.319214349,"SOM","DHS",732236.0309,194183.343924813,212868.734307438,189776.800722324,113638.661792984,50230.7124884851
"SOMr106",0.367001824,"SOM","DHS",615068.6937,40938.7092739048,94141.8932961025,142153.831660628,178865.629591946,159012.871776432
"SOMr107",0.370102699,"SOM","DHS",219516.6755,14610.9360647315,33599.0364219641,50734.3925245334,63836.7531487296,56751.3471773211
"SOMr108",0.421752676,"SOM","DHS",640496.0631,15485.6385362202,40928.8613124124,97984.585290146,181492.388769437,270590.483975198
"SOMr109",0.291360237,"SOM","DHS",541073.0991,193204.999073878,154332.130334062,108097.964026428,69983.3545679019,29928.9181920743
"SOMr110",0.291113358,"SOM","DHS",1090626.766,389438.217618785,311083.202022246,217890.213195645,141063.600820627,60326.9305237957
"SOMr111",0.322626223,"SOM","DHS",566836.983,150320.792987889,164785.48724453,146909.609231624,87969.7167096788,38884.4912287603
"SOMr112",0.226953246,"SOM","DHS",418085.5949,149288.935468823,119251.983937526,83526.9793908479,54075.9325796963,23125.9872055369
"SOMr113",0.280420457,"SOM","DHS",580260.7474,207198.024352907,165509.757266505,115927.044798065,75051.9545227378,32096.5438272451
"SOMr114",0.309435107,"SOM","DHS",947432.5169,324297.539053196,257238.609954255,202057.311043042,129690.567021671,59589.4352014422
"SOMr115",0.320029034,"SOM","DHS",1664692.276,441463.543336117,483943.595848376,431445.546237521,258350.305855944,114196.345944328
"SOMr116",0.454330214,"SOM","DHS",1859191.811,44950.7405483483,118805.732258984,284423.510261652,526824.726019094,785453.090072576
"SOMr117",0.276076223,"SOM","DHS",621639.7387,221973.528788615,177312.428456454,124193.921714395,80403.9866689059,34385.3814123111
"SOMr118",0.297581669,"SOM","DHS",684812.8436,244531.219596013,195331.509196656,136814.922522376,88574.9081335394,37879.7386288062
"SSDr101",0.454085916,"SSD","DHS",1250025.173,70208.5249708757,164264.293358655,270007.23239597,390460.804383713,448209.212050356
"SSDr102",0.35649905,"SSD","DHS",1613632.142,486214.066953021,395157.336830219,301292.137525713,224180.979486006,123792.112366606
"SSDr103",0.36539564,"SSD","DHS",745989.94,224779.113648469,182683.147118753,139288.811709403,103639.950570535,57229.6919931073
"SSDr104",0.335748856,"SSD","DHS",1019379.995,307156.061309728,249632.784051349,190335.312274971,141621.872668139,78203.2035683823
"SSDr105",0.33292477,"SSD","DHS",819363.2067,246887.693094351,200651.297299357,152988.829071406,113833.656043275,62858.6277583391
"SSDr106",0.44588606,"SSD","DHS",195471.9784,22276.4237337197,35816.3912292731,46881.9396270149,51430.7663650338,46500.8782524426
"SSDr107",0.369758011,"SSD","DHS",762519.6579,229759.791187393,186731.058122697,142375.186794009,105936.414710656,58497.7930939747
"SSDr108",0.46070924,"SSD","DHS",762359.1346,42818.4259760818,100180.690145658,164670.66781633,238132.293136778,273351.604750809
"SSDr109",0.494256245,"SSD","DHS",1430309.096,29181.1981894646,78470.8222346122,204499.798924314,435338.689252211,838068.111811116
"SSDr110",0.399924321,"SSD","DHS",2545354.631,569599.691856896,635293.170529426,616541.074780871,424305.564303653,242169.755274867
"STPr101",0.627606565,"STP","DHS",135590.4632,20785.0472782528,25187.3912561532,27633.0698120039,30047.1661106591,31967.1130920511
"STPr102",0.569609927,"STP","DHS",19776.15805,5952.84098577972,5004.08340253715,4070.37636352223,2776.56751895024,1864.70937621225
"STPr103",0.562440596,"STP","DHS",23516.15986,9136.57130247053,5557.45691326954,3982.8440758233,2912.1772561651,2033.00465948119
"STPr104",0.608941531,"STP","DHS",7781.649596,1458.42657469692,1583.95456924006,1646.59588985058,1596.9752554255,1468.05901345546
"SWZr101",0.639639067,"SWZ","DHS",322501.024,39294.8234721354,53049.5322933743,62066.4298083143,70969.7807341466,79038.2899482063
"SWZr102",0.612035839,"SWZ","DHS",369658.9335,45040.7330699834,60806.7326020104,71142.1314714774,81347.3803323908,90595.7122415764
