"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"",""X6est"""
CHLr108,170533.718547101,390224.410005886,1030696.40231511,487425.159690644,126559.211115693,10721.0983255675
CHLr109,43295.3402943919,128250.818261704,446727.825786535,288576.435505054,97065.2114534992,8837.36869881627
CHLr110,63254.1132520053,175849.055404485,566042.707087255,344841.709663104,111282.506260025,9881.90833312604
CHLr111,6992.29395519046,17161.8051848141,50000.7637651676,27836.4141081063,8471.30366984858,767.419316872961
CHLr112,21979.7968270465,45333.0181219567,82276.5001584771,27287.702701755,4821.51975228022,331.462438484439
CHLr113,918709.181253548,1888614.70781316,3229955.57050185,1010728.90894017,157331.092705601,8097.53878566791
CHNr101,2704056.4407131,5632227.16658404,9706494.01908261,3122725.04070426,528373.679805269,21507.6531107215
CHNr102,1139054.86009077,2638098.77133254,7132894.64238075,3539234.05768811,947514.254216141,77040.4142916783
CHNr103,2147450.76139581,6378250.6688578,28287321.4394601,24589063.2547838,11598139.3096596,1268189.56584281
CHNr104,1122308.58228215,3402946.13138144,14462607.6698601,11828726.5785193,5231853.36932947,600644.668627519
CHNr105,838806.474011854,2660419.24553419,10543272.8833477,7761869.83586812,3006027.11368917,305832.447548957
CHNr106,1607249.05372913,5029703.27076382,18673490.5347105,13193578.9318493,4846446.80804005,480399.400907211
CHNr107,872242.610297078,2665848.5751572,11097032.8518566,8803155.45290087,3700114.33706214,398434.172726083
CHNr108,1134392.71225365,3355021.82102663,14750443.9248166,12527643.1425864,5745693.60747679,616258.791839857
CHNr109,2748217.63169221,5724670.48025275,11048276.7751594,3839447.18183708,745876.867803709,49501.0632548376
CHNr110,3655609.02928801,10512619.9035717,35567157.2842693,22224813.6940618,7202238.13439807,617343.954411008
CHNr111,2177218.14484604,6631171.07299733,24119556.17695,16318005.5413078,5648949.0897787,508837.9741202
CHNr112,1754594.12040922,5212134.35648198,23304481.7512345,20430230.0636152,9677778.11705308,1076019.59120598
CHNr113,1376902.26501984,4254355.06239759,16193301.5693837,11643811.4295471,4471292.02641343,459858.647238333
CHNr114,1265049.20962783,3763673.10024667,17052987.0036372,15133118.310782,7526108.21387682,930388.161829565
CHNr115,3405838.72345843,10669543.7129631,41499721.8691169,30145396.3428186,11596559.7959515,1177361.55569136
CHNr116,2704653.96855809,7994558.15987932,35602292.7310698,31511444.1777718,15260506.1329305,1750056.82979053
CHNr117,1963604.71214236,6219029.25215694,24570732.8272971,18060137.4937524,7009051.60572759,711958.108923649
CHNr118,2154241.15875979,6471968.33087585,27228053.1086767,21787990.3116363,9212285.67327673,992284.416774587
CHNr119,4282933.9539305,13054547.1492432,47455276.6148495,31747848.238218,10972630.1381946,1003670.90556423
CHNr120,1341203.72952315,3700086.94793032,17166906.1920235,15930283.4255102,8663409.09206816,1170005.61294461
CHNr121,287112.097374498,890855.055831249,3681985.98288413,2906310.56440977,1217535.22006917,128460.079431184
CHNr122,987131.194159947,3110292.67058426,12539330.2825992,9441148.69667547,3724315.37396637,375264.782014741
CHNr123,2304398.61441989,6377951.64087715,29479479.6900121,27336741.721446,14610771.6899676,1951003.64327724
CHNr124,876923.367237961,2336705.79304398,11507061.6883932,11816807.9564466,7453465.03398798,1317791.16089028
CHNr125,1184530.68901497,3197780.21960556,15686895.8653486,15837769.8170412,9813646.62813088,1711137.78085879
CHNr126,62453.3834779211,160133.046104375,834804.32362618,1024472.8590163,940690.279339689,218250.108435531
CHNr127,1272719.17489717,4030891.6196432,15925630.3558459,11705758.8767446,4542948.14088151,461458.831987649
CHNr128,646178.944910443,1776905.69649452,8758861.68203641,8779264.1832494,5241968.57031864,803268.922990585
CHNr129,140860.028862149,370716.666716993,1865181.43279429,1972448.91565771,1291564.28603325,240686.669935603
CHNr130,184831.01764383,547679.836978174,2477195.70177648,2218653.5524932,1115653.62085999,137643.270248326
CHNr131,662647.300091929,1959473.88618619,8842442.78819968,7831360.97534329,3844795.68023742,465132.36994149
CIVr101,29142.2041057542,71959.6360002945,345630.252843304,454902.554012937,575584.104351155,204818.248686555
CIVr102,10729.938416544,25965.1275397198,128218.943735857,166820.820446792,189886.926362901,60425.2434981863
CIVr103,34671.1345745618,85861.1435608073,433049.126941406,557518.261196519,591946.701660286,162709.632066419
CIVr104,63930.0602615266,154702.860712892,763941.458141456,993935.35079354,1131365.54693912,360019.723151469
CIVr105,17869.7597381274,47520.216053153,227635.399291775,312397.696724738,445703.674144217,184736.254047989
CIVr106,14744.0610759798,38296.165155875,184917.910330614,254056.457839501,360313.368568343,145932.037029687
CIVr107,15589.4499792776,41456.2949934057,198587.48650103,272533.505659891,388828.682392774,161162.580473622
CIVr108,40715.6313008464,105402.78292817,508168.268596046,696178.522236646,978772.733126122,400066.06181217
CIVr109,152508.505142319,393484.650863966,2033857.12748822,2450584.40569779,2165941.74036745,487063.570440259
CIVr110,30824.6888556116,77445.5723515277,374203.786034473,503337.940947039,670198.122488776,247371.889322573
CMRr101,19838.6592255121,48900.9937552984,238296.699601592,311060.240645972,383152.067594596,127643.339177029
CMRr102,95093.3357039312,252941.499477377,1302741.3054438,1443650.10553486,1045241.06186707,209645.691972962
CMRr103,23970.5596698417,59341.8878222572,300337.893166593,387294.150386279,407033.090181473,110469.418773556
CMRr104,60496.2632779133,159496.95848523,768829.656402209,1051965.07330251,1486173.42675409,611351.62177805
CMRr105,82364.4982474365,222478.735728069,1091051.01200576,1101581.44731673,677004.762958798,116479.543743212
CMRr106,44143.3608200118,115279.51542006,556642.441430789,764233.784609725,1082885.57385602,442265.323863389
CMRr107,32595.6529751337,80577.7718298931,412555.794885666,517626.255373687,504010.301139998,134117.223795621
CMRr108,50530.7917087269,134850.304135519,703756.061957623,837824.126525359,726557.841987561,168204.873685211
CMRr109,17964.1613501912,46914.8103976335,243208.572347782,289476.981531797,250624.274110271,58582.2002623246
CMRr110,17817.794272537,46890.1264262242,246664.421977331,289860.631588021,231466.207382582,53707.8183533047
CODr101,166217.433221604,443580.451930413,2314955.34261613,2755962.67331245,2389960.17078718,553297.928132229
CODr102,67825.9295067257,171698.479509492,829220.218191782,1116079.89172291,1492924.94338958,556460.537679513
CODr103,171930.648060124,438039.880292368,2123814.02479469,2884809.40796266,3932016.64954552,1503977.38934464
CODr104,117333.753802683,304762.221943502,1471583.1989998,2021790.17860184,2867386.39114079,1161332.25551138
CODr105,122721.264964299,317695.25458478,1531673.48127371,2098356.48276149,2950125.6417779,1205841.87463782
CODr106,112202.005305311,277276.742676177,1336739.14421888,1765029.38676814,2241928.35618187,792919.364849627
CODr107,88413.4319176743,228880.689666708,1103480.3878211,1511742.06101619,2125391.49310264,868737.936475692
CODr108,27144.0282392438,70503.7901761903,340436.529263535,467721.588402292,663342.08743409,268662.976484649
CODr109,149185.840702782,380091.32484576,1842853.40839612,2503176.2611847,3411847.83596377,1305015.32890687
CODr110,101124.155210073,261785.6346533,1262121.82457974,1729077.08138899,2430947.58985047,993631.71431743
CODr111,79731.7487193062,211351.550430842,1018629.4242138,1395299.15368853,1978006.47940384,817411.643543687
COGr201,1899.83586994951,4704.02482116247,22758.1233632085,30137.283832125,38439.9201498088,13993.8119637457
COGr202,4659.66792446473,11729.0063933486,60241.0897625658,77047.142096571,77768.6934347667,20828.4003882832
COGr203,1673.97934699872,4136.78471592369,19943.2596026982,26333.0653695173,33448.0810346229,11829.8299302391
COGr204,5937.56524858673,14520.0953829513,71959.5778648365,93259.296345167,105717.374702971,33527.0904554871
COGr205,5153.91239855922,13130.9873811023,63664.9227937272,86477.0484083773,117868.859276021,45084.2697422126
COGr206,3217.02159150222,7943.18418845817,39865.7728170314,51393.830895333,55991.6137976611,15776.5767100142
COGr207,3278.06001938207,8098.45275672129,41443.8721388491,52416.4698694041,51949.8482578119,14330.2969578315
COGr208,1319.76637370109,3286.66901118166,16071.122427043,20794.9368404489,25116.8934010429,8437.61194658248
COGr209,1671.73991799507,4153.93233295474,20426.9816070063,26576.1955291817,31120.8341237286,10355.3164891336
COGr210,3573.47836508443,8746.649080754,43117.2816207044,55984.1168279187,64137.8465402573,19995.6275652811
COGr211,40843.9228421805,108641.92544896,559545.68181867,620067.989886847,448945.711772024,90045.7682313189
COGr212,25005.6493826065,65086.4337578532,332949.322563592,381525.814463198,292203.089708238,62622.6901245132
COLr101,242732.321792334,747593.848002551,2734532.29811161,1909764.90354655,676785.608641349,64914.0199056102
COLr102,99806.5026393853,301385.719448539,1071487.4644972,699145.403400412,236955.393380861,20951.5166336036
COLr103,508617.261998579,1232843.73773347,3545221.04355758,1896154.46271249,551568.785319032,46628.7086788521
COLr104,69578.7455458746,220502.768893353,869486.070202622,639150.792430697,247566.021014324,25141.6019131291
COLr105,45206.0939578544,139677.869349752,531654.229084216,382286.562295736,146800.286842537,15097.9584699052
COLr106,38357.1267471267,116824.613983191,424926.126742864,287482.358297413,99520.3244735174,8964.44975588784
COLr107,13135.709536336,38331.7117081448,173563.366280499,156152.012379083,80145.0018436239,10552.1982523126
COLr108,37707.2424177444,111472.173010528,504072.125105354,452004.040601736,228403.653676585,28282.765188052
COLr109,29529.1647626824,87927.2042083036,389109.621767173,336330.786357622,156385.635030389,17184.5878738306
COLr110,46264.6949092118,135828.773419365,620122.70745446,560444.092317463,288026.499531776,37722.2323677248
COLr111,101840.391952185,311997.921177661,1137685.24193782,790871.641864049,278777.892817665,25727.9102506223
COLr112,13020.5316572439,35811.6195056369,171709.506102089,164127.012331611,94730.6870197808,14340.6433836387
COLr113,32562.0344347252,96727.6114857821,432488.248102724,379147.431934654,179601.732750373,19968.9412917424
COLr114,24363.9726893032,67621.2176245789,327359.283264554,316395.102787076,182867.528313633,27528.8953208554
COLr115,35533.3126536947,105553.98398277,471952.702147324,413744.548664076,195990.34991986,21791.1026322747
COLr116,36676.1015439897,112694.974225122,413377.397621304,280714.896343,97279.2013413816,8720.4289252027
COLr117,48356.3183534846,142991.517557853,645272.346887007,571489.213661958,280571.827413875,33942.7761258231
COLr118,43804.1492823572,138019.875433112,556435.354134659,418952.910568334,165267.258882072,16652.4516994663
COLr119,22917.58986518,68903.8033878717,244451.480728255,162024.158503794,55171.898476969,4899.06903792947
COLr120,33704.37032602,104139.823257071,396386.182782237,285021.923776228,109450.093970066,11256.605888378
COLr121,78620.4794009853,241577.82661371,886133.68941456,601752.607185189,208531.908333582,18693.4890519739
COLr122,26406.8617147,81899.2918417739,339272.419054566,268756.373970246,112857.880763021,11923.1726556933
COLr123,44906.7369930224,141551.950048914,571099.509063727,437824.880662925,177572.711792865,17974.211438547
COLr124,197967.925041793,587872.08037825,2032578.57163372,1281703.48345318,419581.821531955,37053.1179611056
COLr125,7948.73043263509,24365.2200519149,103349.869830139,83420.1096357781,36011.1962938831,3892.87375565024
COLr126,11518.4070565843,36292.6602429863,146316.022901946,110164.681668877,43457.4256575351,4378.8024720712
COLr127,9484.69602515263,27677.5786393452,125322.181167226,112750.237589723,57869.0460777424,7619.26050081101
COLr128,3200.14113991548,9555.94054965206,33391.2953255357,21547.9865806998,7214.2679832663,648.368420930611
COLr129,2057.37596036763,6040.26145006701,27576.6554453354,24922.7668079666,12808.4449113599,1677.49542490349
COLr130,1020.61148854802,2755.26101623846,13516.0923125976,13646.0878372793,8455.6023631181,1474.3449822185
COLr131,2154.88521579071,6829.07047261899,26928.3768098444,19794.7890906103,7667.23162986848,778.646781267093
COLr132,918.061143984436,2462.0474274577,12778.6269411808,14290.4296022353,10549.3370503645,2245.49783477719
COLr133,1036.17196426459,3281.71129157446,12965.6973929869,9530.12998291953,3698.5971387362,375.69222951836
COMr101,6964.29284374325,17263.1309892015,88632.4769788174,110764.009293674,106489.43236876,26848.6575258038
COMr102,951.313004041762,2394.58186449267,12298.7588381331,15729.8651725576,15877.1763505721,4252.30477020278
COMr103,6876.68730958236,17053.8153254172,87022.9214114698,111663.756247315,115840.317659316,30469.5020468993
CPVr101,1319.68250223508,3430.82103701825,17348.9480740239,19048.5530857391,13484.1475891245,2679.84771185919
CPVr102,2604.47459169762,7037.72755191567,34532.3872239828,34157.6522822253,20168.2482075164,3047.5101426623
CPVr103,3116.69172376811,7815.03896879019,40708.7244557475,48036.4134409544,39710.6126698045,9015.51874093527
CPVr104,4595.77273885268,12824.1001103012,60106.6298746087,56883.1945103161,32278.4487294035,4813.85403651778
CPVr105,1150.71435095554,3108.25027083439,15243.0729726283,15390.1936774462,9458.43309894973,1627.33562918583
CRIr101,119201.463937822,274580.399753803,726176.882459249,351752.784508891,91719.1311821936,7171.33815804089
CRIr102,51638.4281285743,137051.310960015,419707.945502603,245932.008159017,77567.1587060271,6830.14854376385
CRIr103,33900.2536702452,83605.9830670772,240570.404084442,131892.671311424,39567.4459604084,3376.2419064027
CRIr104,41455.471676832,89319.2460815425,211418.66691481,90957.8478642341,21368.0225874921,1572.74487508879
CRIr105,16856.7510205027,48929.6245302729,166879.648601403,106297.721939295,35379.7033531994,3151.55055532662
CRIr106,21679.3848269777,66298.5470410351,241718.923495165,163061.213312403,56309.7542783557,5094.17704606383
CRIr107,15553.1083423789,47685.3719786326,177129.187407359,125845.737482832,46562.1609082061,4708.43388059161
CUBr101,33326.1916280692,100635.108682207,357778.25717356,233450.256981666,79121.306110158,6995.87942433942
CUBr102,34779.616627675,100446.698526057,341572.01814132,214186.007696175,69925.3669009069,6117.29210786653
CUBr103,159920.437618928,366087.28529221,950808.880092227,439156.79769595,111162.594301128,9286.00499955602
CUBr104,23690.9373507166,67476.127835928,222039.770357933,135884.174632192,43389.3788373202,3771.61098591048
CUBr105,38486.5558615397,117608.219782861,428284.065121677,298963.516591008,106092.105738672,9864.5369042415
CUBr106,13284.2608521194,40459.9816960253,147165.076981576,99564.0435526459,34466.9703523297,3104.666565304
CUBr107,14696.7324546113,46040.7676623543,179077.859750171,130082.15031942,50040.9885944153,5080.50121902725
CUBr108,10642.2417673559,32437.9615515892,117916.954196436,78887.108738713,27264.8105272039,2493.92321870229
CUBr109,28157.0053522785,88516.3085512498,329264.823362375,232292.810667162,84175.0198895642,8245.03217737093
